,회사명,채용공고 제목,채용공고 세부 사항,기술 세부 사항,링크
415,㈜아이넷캅,[경력·전문연] 딥러닝/머신러닝 개발자 채용(내일채움공제가능),"신입·경력1년↑,대졸↑,서울 송파구,정규직 외","빅데이터, 데이터관리, 데이터레이크, 백신프로그램, 네트워크보안, Python, 딥러닝, ETL, 데이터마이닝, 인공지능, 이미지프로세싱, 모델링, 모델링, 보안소프트웨어, 알고리즘, 챗봇, 데이터파이프라인, 정보보안",https://www.jobkorea.co.kr/Recruit/Co_Read/C/42084
416,㈜씨프로,"[가산] 2024년 상반기 Linux,Embedded C/C++ 개발자 채용.","신입·경력1년↑,대졸↑,서울 금천구,정규직","펌웨어, 시스템설계, 클라이언트, 이미지프로세싱",https://www.jobkorea.co.kr/Recruit/Co_Read/C/234415
417,㈜뷰브레인헬스케어,[(주)뷰브레인헬스케어] 인공지능 리서처(의료영상) 채용,"경력무관,대졸↑,서울 강남구,정규직,4,000~10,000만원","딥러닝, 인공지능, 이미지프로세싱, 헬스케어, 모델링, 소프트웨어개발, 데이터파이프라인",https://www.jobkorea.co.kr/Recruit/Co_Read/C/41882947
418,㈜제인,"[재택근무가능]빅데이터 개발에 자신 있으신 분 구합니다.(경력무관,학력무관)","신입·경력,학력무관,인천 부평구,정규직","모델링, 데이터마이닝, OLAP개발자, 데이터관리, DBMS, DB튜닝, DW모델러, 빅데이터, 데이터레이크, ETL, 데이터파이프라인, BI, 데이터분석, 데이터시각화, 분석모델링, 모델링, 딥러닝, 자연어처리(NLP), 음성인식, 이미지프로세싱, 인공지능",https://www.jobkorea.co.kr/Recruit/Co_Read/C/41122286
419,스위트케이,인공지능(AI) 연구소 자연어처리 분야(신입/경력),"신입·경력,대졸↑,경기 과천시,정규직 외","BigData, 솔루션, 딥러닝, 데이터시각화, 인공지능, 데이터분석, 분석모델링, 챗봇, 소프트웨어개발, 자연어처리(NLP)",https://www.jobkorea.co.kr/Recruit/Co_Read/C/24604511
420,㈜에스에이치엘에이비,AI 임베디드 IoT 신입/경력 사원 모집,"신입·경력,대졸↑,서울 강남구,정규직","소프트웨어개발, 딥러닝, 이미지프로세싱",https://www.jobkorea.co.kr/Recruit/Co_Read/C/37746848
421,㈜케이에스씨앤씨,[신입/경력] AI 기반 업무자동화(RPA) 개발자 채용 (UiPath 우대),"신입·경력1년↑,초대졸↑,서울 강남구,정규직","SI개발, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/13271
422,㈜엠에이치엔씨티,[신입/경력] AI 연구원을 모집합니다,"신입·경력,대졸↑,서울 서대문구,정규직","BigData, 빅데이터, 솔루션, SI, 인공지능, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/131113
423,㈜엘로이랩,[AI 초분광 솔루션] AI연구소 AI Product Engineer(신입),"신입,학력무관,서울 구로구,정규직","소프트웨어개발, 솔루션",https://www.jobkorea.co.kr/Recruit/Co_Read/C/32156125
424,㈜새하컴즈,새하컴즈 2024년 각 부문별 신입 및 경력자 인재채용,"경력3년↑,고졸↑,서울 구로구,정규직","네트워크관리, GUI, 빅데이터, 웹표준·웹접근성, 솔루션영업, 펌웨어, 데이터레이크, 인터페이스, 검증, 시장조사, GUI, 데이터분석, 음성인식, SI개발, 솔루션, 메타버스, 솔루션스아키텍트, 시스템설계, 시스템영업, 회로설계, 딥러닝, 암호화폐, ETL, 시스템분석, 시스템운영, 제안·컨설팅, 서버관리, 솔루션엔지니어, 인공지능, 챗봇, 기술영업, 시스템운영, 정보보안, SI개발, 방화벽, 서버구축, 시스템분석, 반응형웹, 앱기획, 이미지프로세싱, SI개발, UI·UX기획, 네트워크관리, 웹마스터, 웹사이트구축영업, 클라이언트, 콘텐츠기획, SI개발, 보안관제, 시스템분석, 시스템설계, 하드웨어영업, 인터페이스, 콘텐츠기획, 스토리보드, 펌웨어, 브랜드기획, 전략기획, 네트워크관리, 모델링, 정보보안, 증강현실, 클라우드개발자, 아키텍처, 챗봇, 클라이언트, 서버구축, 시스템설계, 반응형웹, 핀테크, HTTP, 네트워크영업, 서비스기획, 서버관리, 암호화폐, 음성인식, 클라우드아키텍트, 핀테크, 네트워크관리, 소프트웨어개발, 자연어처리(NLP), 가상현실, 핀테크, 데이터파이프라인, 기술지원, 반도체영업, 시장분석, 데이터분석",https://www.jobkorea.co.kr/Recruit/Co_Read/C/21587342
425,아이디비㈜,AI 개발자 채용,"경력무관,학력무관,서울 강남구,정규직 외,2,600만원 이상","BigData, 솔루션, 딥러닝, SI, 인공지능, 데이터분석, DataMining, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/31155231
426,데이터마케팅코리아,데이터 분석 및 데이터 전략 컨설턴트 모집,"경력무관,대졸↑,서울 강남구,정규직","BigData, 빅데이터, 솔루션, BI, 데이터분석, DataMining, 소프트웨어개발, 자연어처리(NLP)",https://www.jobkorea.co.kr/Recruit/Co_Read/C/25407994
427,㈜인피닉,"에이아이스튜디오 AI 알고리즘 개발자 채용 (신입, 경력, 병역특례)","신입·경력,대졸↑,서울 강남구,정규직 외","빅데이터, 솔루션, 딥러닝, 인공지능, 데이터분석, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/16020
428,㈜에이브랩스,데이터 분석 (Data Scientist) 채용,"신입·경력,학력무관,서울 용산구,정규직 외,3,800~9,000만원","BigData, 빅데이터, 딥러닝, 인공지능, 데이터분석",https://www.jobkorea.co.kr/Recruit/Co_Read/C/32056944
429,코맥스,R&D 연구직 경력 채용(웹개발 프런트앤드),"경력,대졸↑,경기 성남시","빅데이터, IoT, 회로설계, PCB, 딥러닝, 인공지능, 클라우드개발자, 안드로이드",https://www.jobkorea.co.kr/Recruit/Co_Read/C/28956858
430,코맥스,R&D 연구직 경력 채용(System Management),"경력,학력무관,경기 성남시","빅데이터, IoT, 회로설계, PCB, 딥러닝, 인공지능, 클라우드개발자, 안드로이드",https://www.jobkorea.co.kr/Recruit/Co_Read/C/28956858
431,코맥스,R&D 연구직 경력 채용(HW 개발),"경력,초대졸↑,경기 성남시","빅데이터, IoT, 회로설계, PCB, 딥러닝, 인공지능, 클라우드개발자, 안드로이드",https://www.jobkorea.co.kr/Recruit/Co_Read/C/28956858
432,코맥스,R&D 연구직 경력 채용(Android App 개발자),"경력,학력무관,경기 성남시","빅데이터, IoT, 회로설계, PCB, 딥러닝, 인공지능, 클라우드개발자, 안드로이드",https://www.jobkorea.co.kr/Recruit/Co_Read/C/28956858
433,코맥스,R&D 연구직 신입/병역특례(보충역) 채용(스마트홈 어플리케이션 개발),"신입,석사↑,경기 성남시","빅데이터, IoT, 회로설계, PCB, 딥러닝, 인공지능, 클라우드개발자, 안드로이드",https://www.jobkorea.co.kr/Recruit/Co_Read/C/28956858
434,코맥스,"R&D 연구직 경력/병역특례(보충역) 채용(빅데이터, AI)","경력,석사↑,경기 성남시","빅데이터, IoT, 회로설계, PCB, 딥러닝, 인공지능, 클라우드개발자, 안드로이드",https://www.jobkorea.co.kr/Recruit/Co_Read/C/28956858
435,코맥스,"R&D 연구직 경력/병역특례(보충역) 채용(클라우드, 빅데이터)","경력,석사↑,경기 성남시","빅데이터, IoT, 회로설계, PCB, 딥러닝, 인공지능, 클라우드개발자, 안드로이드",https://www.jobkorea.co.kr/Recruit/Co_Read/C/28956858
436,코맥스,R&D 연구직 신입/경력/병역특례(보충역) 채용,"신입·경력,학력무관,경기 성남시","빅데이터, IoT, 회로설계, PCB, 딥러닝, 인공지능, 클라우드개발자, 안드로이드",https://www.jobkorea.co.kr/Recruit/Co_Read/C/28956858
437,서연이화,2024년 부문별 경력사원 수시 모집(지능화 시스템 운영),"경력,대졸↑,경기 안양시","개발/운영, 시스템운영, 인공지능, SI개발, R&D",https://www.jobkorea.co.kr/Recruit/Co_Read/C/26098401
438,서연이화,2024년 부문별 경력사원 수시 모집(AI),"경력,대졸↑,경기 안양시","개발/운영, 시스템운영, 인공지능, SI개발, R&D",https://www.jobkorea.co.kr/Recruit/Co_Read/C/26098401
439,서연이화,2024년 부문별 경력사원 수시 모집(AUTOMATION),"경력,대졸↑,경기 안양시","개발/운영, 시스템운영, 인공지능, SI개발, R&D",https://www.jobkorea.co.kr/Recruit/Co_Read/C/26098401
440,서연이화,2024년 부문별 경력사원 수시 모집(CAA),"경력,대졸↑,경기 안양시","개발/운영, 시스템운영, 인공지능, SI개발, R&D",https://www.jobkorea.co.kr/Recruit/Co_Read/C/26098401
441,서연이화,2024년 부문별 경력사원 수시 모집,"경력,대졸↑,경기 안양시","개발/운영, 시스템운영, 인공지능, SI개발, R&D",https://www.jobkorea.co.kr/Recruit/Co_Read/C/26098401
442,㈜이스트소프트,[ESTsoft] 각부문별 부트캠프 과정 교육생 모집,"신입,학력무관,서울 서초구,연수생/교육생","빅데이터, 데이터관리, 펌웨어, 데이터레이크, 인터페이스, UI·UX기획, 검증, 데이터분석, 음성인식, SI개발, 솔루션, 시스템설계, 회로설계, 딥러닝, 브랜드기획, 신사업기획, 시스템분석, 시스템운영, 제안·컨설팅, PM, 데이터분석, 서버관리, 인공지능, 챗봇, 시스템운영, 정보보안, SI개발, 모델링, 방화벽, 사업기획, 서버구축, 시스템분석, asp, 앱기획, 이미지프로세싱, SI개발, UI·UX기획, 네트워크관리, 클라이언트, 콘텐츠기획, SI개발, 보안관제, 시스템분석, 시스템설계, 증강현실, 데이터분석, 전략기획, 콘텐츠기획, 솔루션스아키텍트, 네트워크관리, 스토리보드, 펌웨어, 분석모델링, 전략기획, 네트워크관리, 모델링, 정보보안, 데이터마이닝, 클라우드개발자, 아키텍처, 연구기획, 챗봇, 클라이언트, 서버구축, 시스템설계, 핀테크, DW모델러, HTTP, PO, 서비스기획, 음성인식, 클라우드아키텍트, 핀테크, 네트워크관리, 소프트웨어개발, 자연어처리(NLP), 가상현실, 핀테크, 데이터분석, DB튜닝, 메타버스",https://www.jobkorea.co.kr/Recruit/Co_Read/C/58095
443,LG에너지솔루션,2024년 상반기 R&D 산학장학생 상시 모집 (AI/빅데이터센터),"신입,석사↑,경기 과천시 외","빅데이터, AI솔루션, 인공지능, DX엔지니어링",https://www.jobkorea.co.kr/Recruit/Co_Read/C/33109049
444,㈜원익피앤이,2024년 상시 채용 (기술관리),"경력,대졸↑,충북 청주시","기구설계, 해외영업, 공정기술, 기술기획, 유지보수, 해석, 펌웨어, 기술관리, 인공지능, 국내영업, Linux, 시스템설계, PM, 회로설계, PLC, 제어설계",https://www.jobkorea.co.kr/Recruit/Co_Read/C/39735706
445,㈜원익피앤이,2024년 상시 채용 (기술기획),"경력,대졸↑,충북 청주시","기구설계, 해외영업, 공정기술, 기술기획, 유지보수, 해석, 펌웨어, 기술관리, 인공지능, 국내영업, Linux, 시스템설계, PM, 회로설계, PLC, 제어설계",https://www.jobkorea.co.kr/Recruit/Co_Read/C/39735706
446,㈜원익피앤이,2024년 상시 채용 (공정기술),"경력,대졸↑,충북 청주시","기구설계, 해외영업, 공정기술, 기술기획, 유지보수, 해석, 펌웨어, 기술관리, 인공지능, 국내영업, Linux, 시스템설계, PM, 회로설계, PLC, 제어설계",https://www.jobkorea.co.kr/Recruit/Co_Read/C/39735706
447,㈜원익피앤이,2024년 상시 채용 (제어설계),"경력,고졸↑,충북 청주시","기구설계, 해외영업, 공정기술, 기술기획, 유지보수, 해석, 펌웨어, 기술관리, 인공지능, 국내영업, Linux, 시스템설계, PM, 회로설계, PLC, 제어설계",https://www.jobkorea.co.kr/Recruit/Co_Read/C/39735706
448,㈜원익피앤이,2024년 상시 채용 (해외영업),"경력,대졸↑,경기 수원시","기구설계, 해외영업, 공정기술, 기술기획, 유지보수, 해석, 펌웨어, 기술관리, 인공지능, 국내영업, Linux, 시스템설계, PM, 회로설계, PLC, 제어설계",https://www.jobkorea.co.kr/Recruit/Co_Read/C/39735706
449,㈜원익피앤이,2024년 상시 채용 (국내영업),"경력,대졸↑,경기 수원시","기구설계, 해외영업, 공정기술, 기술기획, 유지보수, 해석, 펌웨어, 기술관리, 인공지능, 국내영업, Linux, 시스템설계, PM, 회로설계, PLC, 제어설계",https://www.jobkorea.co.kr/Recruit/Co_Read/C/39735706
450,㈜원익피앤이,2024년 상시 채용 (PM),"경력,대졸↑,경기 수원시","기구설계, 해외영업, 공정기술, 기술기획, 유지보수, 해석, 펌웨어, 기술관리, 인공지능, 국내영업, Linux, 시스템설계, PM, 회로설계, PLC, 제어설계",https://www.jobkorea.co.kr/Recruit/Co_Read/C/39735706
451,㈜원익피앤이,2024년 상시 채용 (해석),"경력,석사↑,경기 수원시","기구설계, 해외영업, 공정기술, 기술기획, 유지보수, 해석, 펌웨어, 기술관리, 인공지능, 국내영업, Linux, 시스템설계, PM, 회로설계, PLC, 제어설계",https://www.jobkorea.co.kr/Recruit/Co_Read/C/39735706
452,㈜원익피앤이,2024년 상시 채용 (S/W개발(VISION)),"경력,대졸↑,경기 수원시","기구설계, 해외영업, 공정기술, 기술기획, 유지보수, 해석, 펌웨어, 기술관리, 인공지능, 국내영업, Linux, 시스템설계, PM, 회로설계, PLC, 제어설계",https://www.jobkorea.co.kr/Recruit/Co_Read/C/39735706
453,㈜원익피앤이,2024년 상시 채용 (전장제어(PLC)),"경력,대졸↑,경기 수원시","기구설계, 해외영업, 공정기술, 기술기획, 유지보수, 해석, 펌웨어, 기술관리, 인공지능, 국내영업, Linux, 시스템설계, PM, 회로설계, PLC, 제어설계",https://www.jobkorea.co.kr/Recruit/Co_Read/C/39735706
454,㈜원익피앤이,2024년 상시 채용 (기구설계),"경력,대졸↑,경기 수원시","기구설계, 해외영업, 공정기술, 기술기획, 유지보수, 해석, 펌웨어, 기술관리, 인공지능, 국내영업, Linux, 시스템설계, PM, 회로설계, PLC, 제어설계",https://www.jobkorea.co.kr/Recruit/Co_Read/C/39735706
455,㈜원익피앤이,2024년 상시 채용 (Cycler사업팀-F/W개발(Linux)),"경력,대졸↑,경기 수원시","기구설계, 해외영업, 공정기술, 기술기획, 유지보수, 해석, 펌웨어, 기술관리, 인공지능, 국내영업, Linux, 시스템설계, PM, 회로설계, PLC, 제어설계",https://www.jobkorea.co.kr/Recruit/Co_Read/C/39735706
456,㈜원익피앤이,2024년 상시 채용 (Formation사업팀-F/W개발(Linux)),"경력,대졸↑,경기 수원시","기구설계, 해외영업, 공정기술, 기술기획, 유지보수, 해석, 펌웨어, 기술관리, 인공지능, 국내영업, Linux, 시스템설계, PM, 회로설계, PLC, 제어설계",https://www.jobkorea.co.kr/Recruit/Co_Read/C/39735706
457,㈜원익피앤이,2024년 상시 채용 (F/W개발(MCU)),"경력,대졸↑,경기 수원시","기구설계, 해외영업, 공정기술, 기술기획, 유지보수, 해석, 펌웨어, 기술관리, 인공지능, 국내영업, Linux, 시스템설계, PM, 회로설계, PLC, 제어설계",https://www.jobkorea.co.kr/Recruit/Co_Read/C/39735706
458,㈜원익피앤이,2024년 상시 채용 (회로개발),"경력,대졸↑,경기 수원시","기구설계, 해외영업, 공정기술, 기술기획, 유지보수, 해석, 펌웨어, 기술관리, 인공지능, 국내영업, Linux, 시스템설계, PM, 회로설계, PLC, 제어설계",https://www.jobkorea.co.kr/Recruit/Co_Read/C/39735706
459,㈜원익피앤이,2024년 상시 채용,"경력,고졸↑,경기 수원시 외","기구설계, 해외영업, 공정기술, 기술기획, 유지보수, 해석, 펌웨어, 기술관리, 인공지능, 국내영업, Linux, 시스템설계, PM, 회로설계, PLC, 제어설계",https://www.jobkorea.co.kr/Recruit/Co_Read/C/39735706
460,㈜스피링크,[인재풀] AI 챗봇 개발 프리랜서 상시 모집(Back/Front),"경력5년↑,학력무관,서울 중구 외,프리랜서","Java, PM, Python, 백엔드개발자, 프론트엔드개발자, JavaScript, RESTful API, React, IT컨설팅, 시스템분석, 시스템설계, 아키텍처, SI개발, 인공지능, 챗봇, 클라우드개발자",https://www.jobkorea.co.kr/Recruit/Co_Read/C/17135096
461,㈜스피링크,[인재풀] 인공지능 텍스트 데이터 구축 Crew 상시 모집(프리랜서),"경력무관,학력무관,서울 중구 외,프리랜서","다국어, 데이터 가공, 데이터 구축, LLM, 언어모델, 언어데이터, 데이터라벨링, 학습데이터, 텍스트데이터, 문장 생성, ChatGPT, AI 데이터, IT컨설팅, 자연어처리(NLP), 인공지능, 챗봇",https://www.jobkorea.co.kr/Recruit/Co_Read/C/17135096
462,(주)글로벌아카데미,"[KDT-정부지원사업] JAVA,SRPING,Python&RPA분야 채용예정자 훈련생 모집","경력무관,학력무관,경기 화성시,연수생/교육생","IT학원, SI개발, SI개발, 인공지능",https://www.jobkorea.co.kr/Recruit/Co_Read/C/36957344
463,㈜에이콘아카데미,[국비무료IT취업교육]JAVA웹앱/프론트엔드/백엔드/풀스택/등 자바개발자취업교육과정/취업연계매칭 / IT취업 컨설팅,"신입·경력,고졸↑,서울,연수생/교육생","데이터베이스, 자바스크립트, 정보처리기사, CSS, IT학원, Java, MySQL, Oracle, Python, SQL, 머신러닝, 빅데이터분석, 오라클, 자바, 자바개발자, 자바스크립트개발자, 정보처리산업기사, 직업훈련, 취업교육, 취업연계, 파이썬개발자, 파이썬, 풀스택, 프론트엔드 개발자, AWS, AI, JavaScript, adsp, 빅데이터시각화, 부트캠프, 빅데이터분석기사, 백엔드부트캠프, 자바부트캠프, 프론트엔드부트캠프, 파이썬부트캠프, 빅데이터부트캠프, 코딩부트캠프, 기능학원, 컨텐츠개발, 회원모집상담, IT학원, 서버관리, 클라이언트, 핀테크, HTTP, SI개발, GUI, 반응형웹, 인터페이스, 증강현실, 가상현실, 암호화폐, 음성인식, 인터페이스, 챗봇, 핀테크, SI개발, 메타버스, 서버구축, 시스템분석, 시스템설계, 펌웨어, 서버관리, 네트워크관리, 데이터마이닝, 데이터관리, 빅데이터, 데이터레이크, 데이터분석, 네트워크관리, 시스템설계, 정보보안, 클라이언트, SI개발, 모델링, 클라이언트, 메타버스, 시스템분석, 시스템설계, 모델링, 딥러닝, 자연어처리(NLP), 음성인식, 이미지프로세싱, 인공지능, 챗봇, 암호화폐, DID, 네트워크관리, 클라우드개발자, 클라우드아키텍트, 솔루션스아키텍트, 웹마스터, GUI, 반응형웹, 웹표준·웹접근성, 검증, 웹마스터, 테스터, 직업훈련",https://www.jobkorea.co.kr/Recruit/Co_Read/C/15961890
464,대한상공회의소 광주인력개발원,[K-디지털/취업유망 취업연계]국비기술교육생모집(AI응용SW개발/CAD·CAM/자동화/전기),"경력무관,학력무관,광주 광산구 외,연수생/교육생","대한상공회의소 광주인력개발원, 공공기관, 공기업, 협회, 데이터분석, 서버관리, GUI, 반응형웹, 증강현실, 가상현실, 챗봇, 네트워크관리, 서버구축, 시스템분석, 시스템설계, 시스템운영, 펌웨어, 서버관리, SI개발, 네트워크관리, 서버구축, 시스템운영, 모델링, 데이터마이닝, 데이터관리, DB튜닝, DW모델러, 빅데이터, 데이터레이크, ETL, 데이터파이프라인, BI, 데이터분석, 데이터시각화, 분석모델링, 시스템분석, 시스템설계, 정보보안, 아키텍처, 클라이언트, SI개발, 시스템분석, 시스템설계, 펌웨어, 회로설계, 모델링, 딥러닝, 인공지능, 암호화폐, 스마트컨트랙트, 네트워크관리, 클라우드개발자, 클라우드아키텍트, 솔루션스아키텍트, 메카트로닉스, 임베디드, 자동제어, 펌웨어, 회로설계, PCB, PLC, 금속, 메카트로닉스, 생산기술, CAM, 제어·설계, 기계조작, 로봇설계, 3D설계, 전기설계, CAM, 2D설계, 정보통신, 생산기술, 정보통신, 제품개발, 제어·설계, 자동화라인, 에너지, 자동제어, 공정개발, 자동화라인, 임베디드, 회로설계, 에너지, 정보통신·IT, 연구·실험·기술, 제조·공정, 화학·섬유, 전기설비, 전기설비",https://www.jobkorea.co.kr/Recruit/Co_Read/C/196016
465,㈜멋쟁이사자처럼,"(주)멋쟁이사자처럼 KDT교육 인공지능, 데이터분석 프리랜서 강사","경력,초대졸↑,서울 종로구,프리랜서",데이터분석,https://www.jobkorea.co.kr/Recruit/Co_Read/C/43277719
466,대한상공회의소 서울기술교육센터,"[전액국비,취업연계] 임베디드 시스템반도체 교육생 모집 (반도체설계과정)","신입·경력,학력무관,서울 강서구 외,연수생/교육생","네트워크관리, 모바일앱개발, BigData, GUI, 빅데이터, OLAP개발자, 데이터관리, 암호화폐, 웹표준·웹접근성, 증강현실, 펌웨어, 데이터레이크, 인터페이스, 검증, 기능학원, GUI, 음성인식, SI개발, e러닝, DBMS, 메타버스, 솔루션스아키텍트, 시스템설계, 회로설계, 딥러닝, 데이터시각화, 암호화폐, ETL, 시스템분석, 시스템운영, 데이터마이닝, 서버관리, 인공지능, 챗봇, 시스템운영, 정보보안, BI, SI개발, 모델링, 방화벽, 서버구축, 시스템분석, 가상현실, 반응형웹, 이미지프로세싱, 클라이언트, SI개발, 네트워크관리, 웹마스터, 클라이언트, SI개발, 모델링, 보안관제, 시스템분석, 시스템설계, 데이터분석, 인터페이스, 펌웨어, MMORPG, 메타버스, 네트워크관리, 모델링, 정보보안, 증강현실, IT학원, 클라우드개발자, 아키텍처, 챗봇, 클라이언트, DB튜닝, 서버구축, 시스템설계, 반응형웹, 핀테크, DW모델러, HTTP, 서버관리, 암호화폐, 음성인식, 클라우드아키텍트, 핀테크, Dapp, 네트워크관리, 소프트웨어개발, 자연어처리(NLP), 가상현실, 핀테크, DID, 데이터파이프라인, 스마트컨트랙트",https://www.jobkorea.co.kr/Recruit/Co_Read/C/20379724
467,씨드로닉스㈜,"AI 이미지 데이터 라벨링 작업자 모집 (프리랜서, 포토샵)","경력무관,학력무관,서울 강남구,프리랜서","BigData, 데이터라벨링, 이미지데이터가공, 솔루션, 세그멘테이션, 인공지능, Photoshop, 이미지프로세싱, 포토샵, 데이터가공, 소프트웨어개발",https://www.jobkorea.co.kr/Recruit/Co_Read/C/23801471
468,메인에듀㈜,빅데이터분석기사 자격증 교재집필 저자/강사 채용공고,"경력3년↑,대졸↑,서울 강동구,프리랜서","빅데이터, 인공지능, 인터넷교육, 컨텐츠, 데이터분석, 포털",https://www.jobkorea.co.kr/Recruit/Co_Read/C/17292219
