player_name,team_name,age,position,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MoM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Dribbles allowed,Blocks,OwnGoal,Key_pass_per_game,Dribble,Foul_given_game,Offside_given_per_game,Dispossessed_per_game,Unsuccessful touches,Average_per_pass,Crosses_per_game,Longpass_per_game,Through_ball_per_game,xG,xGDiff,xGPerNinety,totalShots,xGPerShot,position_1,position_2,position_3,position_4,position_5,position_6
Munir El Haddadi,Getafe,28,"CAM, LAM, RAM, FW",10(18),1149,3,1,4,0,1.1,69.4,1.0,0,6.43,0.4,0.3,0.5,0.0,0.1,0.3,0.1,0,0.5,0.4,1.2,0.5,0.9,1.6,12.4,0.8,0.1,0.0,2.94,0.06,0.23,32.0,0.09,CAM, LAM, RAM, FW,,
Josan,Elche,34,"RB, RM",9(17),1070,1,3,3,0,0.2,84.7,0.2,0,6.43,1.0,0.3,0.4,0.1,0.5,0.5,0.0,0,0.6,0.8,0.7,0.2,0.8,1.0,15.8,0.4,0.6,0.0,0.35,0.65,0.03,6.0,0.06,RB, RM,,,,
Sergi Gómez,Espanyol,32,"CB, RB",26(3),2343,0,0,0,2,0.3,86.0,1.5,0,6.43,1.0,0.9,0.3,0.7,4.1,0.1,0.7,0,0.2,0.0,0.3,0.0,0.0,0.2,38.6,0.0,2.9,0.0,1.21,-1.21,0.05,9.0,0.13,CB, RB,,,,
Miguel Rodríguez,Celta Vigo,21,FW,3(4),252,1,1,0,0,0.4,73.1,0.1,0,6.43,1.0,0.1,0.9,0.0,0.4,1.0,0.0,0,0.1,0.4,1.1,0.1,0.6,0.9,11.1,0.4,0.3,0.0,0.19,0.81,0.07,3.0,0.06,FW,,,,,
Alberto Moreno,Villarreal,31,"LB, LM",14(10),1298,0,1,7,0,0.6,85.4,0.5,0,6.43,1.0,1.0,1.1,0.1,1.0,0.5,0.0,0,0.5,0.3,0.4,0.1,0.3,0.7,25.1,0.4,0.7,0.0,0.88,-0.88,0.06,15.0,0.06,LB, LM,,,,
Papu Gómez,Sevilla,36,"CM, LM, RM, FW",11(8),1063,1,1,4,0,1.2,88.6,0.2,0,6.42,0.3,0.2,0.3,0.1,0.3,0.4,0.1,0,0.7,0.8,1.2,0.2,0.7,1.1,25.3,0.6,1.4,0.1,1.42,-0.42,0.12,22.0,0.06,CM, LM, RM, FW,,
Francis Coquelin,Villarreal,32,"CM, LM, RM",9(7),746,1,0,2,0,0.4,87.4,0.4,0,6.42,1.1,0.6,0.7,0.1,0.4,0.0,0.1,0,0.4,0.1,0.4,0.0,0.9,1.1,18.9,0.1,0.4,0.1,0.9,0.1,0.11,7.0,0.13,CM, LM, RM,,,
Edinson Cavani,Valencia,37,"LAM, RAM, FW",20(5),1463,5,2,6,0,1.4,75.6,0.8,0,6.42,0.3,0.1,0.7,0.0,0.4,0.5,0.1,0,0.5,0.2,0.3,0.6,0.4,1.2,13.9,0.0,0.7,0.1,5.78,-0.78,0.36,34.0,0.17,LAM, RAM, FW,,,
Pere Milla,Elche,31,"CAM, LAM, RAM, FW",22(10),1875,6,1,7,0,1.1,71.6,0.9,2,6.42,1.0,0.3,0.6,0.0,0.5,0.8,0.1,0,0.4,0.5,1.4,0.4,0.7,1.5,17.6,0.1,0.8,0.1,5.63,0.37,0.27,36.0,0.16,CAM, LAM, RAM, FW,,
Sergio Akieme,Almeria,26,"LB, LM",27(2),2300,1,0,5,0,0.8,80.6,0.5,1,6.42,0.9,0.5,0.7,0.5,1.3,0.3,0.2,0,0.7,0.9,0.6,0.0,0.9,1.0,26.9,0.7,1.2,0.0,1.54,-0.54,0.06,23.0,0.07,LB, LM,,,,
Yassine Bounou,Sevilla,33,GK,26,2154,0,0,2,0,0.0,73.3,0.2,1,6.42,0.1,0.1,0.0,0.0,0.7,0.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.2,32.9,0.0,6.2,0.0,,,,,,GK,,,,,
Matheus Cunha,Atletico Madrid,24,"CAM, LAM, FW",2(9),372,0,2,2,0,1.1,78.5,0.3,0,6.42,0.4,0.2,0.6,0.0,0.3,0.3,0.1,0,0.5,0.5,0.5,0.1,0.5,0.8,7.2,0.1,0.2,0.1,1.61,-1.61,0.39,12.0,0.13,CAM, LAM, FW,,,
Yunus Musah,Valencia,21,"CM, RM",26(7),2121,0,2,10,1,0.7,81.8,0.8,0,6.42,1.5,0.3,1.3,0.1,0.5,0.3,0.0,0,0.5,0.8,1.3,0.1,0.7,1.6,21.8,0.2,0.9,0.1,2.11,-2.11,0.09,22.0,0.1,CM, RM,,,,
Mikel Oyarzabal,Real Sociedad,27,"CAM, LAM, RAM, FW",14(9),1217,4,1,1,0,0.8,76.9,0.7,1,6.42,0.6,0.1,0.7,0.0,0.2,0.6,0.2,0,0.6,0.3,0.7,0.5,0.8,1.2,15.6,0.3,0.4,0.0,4.95,-0.95,0.37,19.0,0.26,CAM, LAM, RAM, FW,,
Iván Villar,Celta Vigo,26,GK,19,1710,0,0,0,0,0.0,64.1,0.1,0,6.42,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0,0.1,0.0,0.1,0.0,0.0,0.0,26.1,0.0,4.9,0.0,,,,,,GK,,,,,
Álvaro Fernández,Espanyol,26,GK,12,991,0,0,1,0,0.0,61.1,0.3,0,6.42,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0,0.1,0.0,0.2,0.0,0.1,0.0,26.6,0.0,9.3,0.0,,,,,,GK,,,,,
John Donald,Elche,23,"CB, CDM",13(1),1095,0,0,3,1,0.1,83.9,2.0,0,6.41,1.4,1.0,1.6,0.4,1.5,0.5,0.5,0,0.1,0.4,0.6,0.0,0.2,1.0,30.2,0.0,1.0,0.0,0.1,-0.1,0.01,2.0,0.05,CB, CDM,,,,
Aritz Elustondo,Real Sociedad,30,"CB, RB",16(9),1450,0,1,5,1,0.3,82.6,0.7,0,6.41,1.0,0.8,0.8,0.4,1.6,0.5,0.2,0,0.2,0.2,0.4,0.0,0.3,0.5,27.4,0.1,1.3,0.0,0.66,-0.66,0.04,8.0,0.08,CB, RB,,,,
Juanmi Latasa,Getafe,23,FW,2(16),437,1,0,2,0,0.8,50.0,3.8,0,6.4,0.3,0.1,1.2,0.0,0.4,0.0,0.1,0,0.3,0.1,0.6,0.1,0.5,1.3,8.9,0.0,0.1,0.0,1.17,-0.17,0.24,15.0,0.08,FW,,,,,
Pedro Bigas,Elche,33,"CB, LB",25(3),2027,0,0,3,2,0.8,80.9,1.5,0,6.4,1.3,1.2,0.6,0.7,3.3,0.4,0.5,0,0.0,0.2,0.6,0.0,0.1,0.5,36.6,0.0,2.5,0.0,2.27,-2.27,0.1,22.0,0.1,CB, LB,,,,
Randy Nteka,Elche,26,"CAM, FW",10(4),730,0,0,1,0,1.0,69.6,1.1,0,6.4,1.1,0.3,1.5,0.0,0.6,0.6,0.2,0,0.4,0.9,1.2,0.2,1.2,1.5,12.0,0.0,0.3,0.1,1.52,-1.52,0.19,14.0,0.11,CAM, FW,,,,
Ander Guevara,Real Sociedad,26,CDM,2(6),218,0,0,2,0,0.1,90.4,0.4,0,6.4,0.6,0.3,0.6,0.1,0.4,0.4,0.1,0,0.5,0.4,0.4,0.0,0.1,0.1,22.3,0.0,0.1,0.1,0.02,-0.02,0.01,1.0,0.02,CDM,,,,,
Adrià Pedrosa,Espanyol,25,"LB, LM",2(5),226,0,0,0,0,0.1,83.6,0.1,0,6.4,0.7,0.7,0.4,0.0,0.3,0.4,0.1,0,0.7,0.1,0.6,0.1,0.1,0.9,8.7,0.6,0.1,0.1,0.04,-0.04,0.02,1.0,0.04,LB, LM,,,,
Óscar Gil,Espanyol,26,RB,31(2),2571,0,1,14,0,0.3,77.8,0.4,0,6.4,1.9,0.9,1.6,0.2,1.2,0.9,0.5,0,0.5,0.7,1.2,0.0,0.4,1.6,21.7,0.2,1.0,0.0,0.44,-0.44,0.02,11.0,0.04,RB,,,,,
César de la Hoz,Almeria,32,CDM,18(7),1672,1,0,6,0,0.3,79.0,1.0,1,6.4,1.5,0.5,0.8,0.1,1.4,0.7,0.2,0,0.2,0.2,0.5,0.0,0.2,0.5,21.9,0.1,1.5,0.0,0.38,0.62,0.02,7.0,0.05,CDM,,,,,
Roque Mesa,Real Valladolid,34,CDM,21(9),1629,2,1,9,1,0.9,83.4,0.4,1,6.4,0.9,0.4,1.3,0.0,0.6,0.9,0.1,0,0.6,0.5,0.8,0.0,0.7,0.7,31.4,0.1,3.0,0.1,1.16,0.84,0.06,26.0,0.04,CDM,,,,,
Fidel,Elche,34,"CM, LM, RM",21(6),1730,3,2,6,0,0.5,74.3,0.1,0,6.4,0.6,0.2,0.4,0.0,0.3,1.3,0.0,0,1.0,1.2,0.7,0.3,0.9,1.5,30.6,0.5,1.6,0.1,2.13,0.87,0.11,14.0,0.15,CM, LM, RM,,,
Dimitri Foulquier,Valencia,31,"CB, LB, RB, RM",17(13),1729,0,2,4,0,0.1,73.2,0.6,1,6.39,1.0,0.5,0.9,0.2,1.2,0.3,0.1,0,0.4,0.6,0.5,0.0,0.3,1.1,21.6,0.6,1.0,0.0,0.13,-0.13,0.01,3.0,0.04,CB, LB, RB, RM,,
Rafa Mir,Sevilla,26,FW,16(10),1300,6,0,1,0,1.9,69.3,1.4,1,6.39,0.3,0.2,0.9,0.1,0.4,0.1,0.0,0,0.3,0.0,0.4,0.7,0.5,0.9,9.8,0.0,0.1,0.0,7.33,-1.33,0.51,50.0,0.15,FW,,,,,
Iddrisu Baba,Mallorca,28,CDM,20(9),1751,0,0,5,0,0.4,81.9,1.3,0,6.39,1.1,0.4,1.1,0.1,1.1,0.6,0.3,0,0.2,0.4,1.0,0.0,0.5,1.0,20.0,0.0,1.5,0.0,0.62,-0.62,0.03,12.0,0.05,CDM,,,,,
Matija Nastasic,Mallorca,31,CB,10(4),904,1,0,3,0,0.3,80.6,0.6,0,6.39,0.7,1.3,0.9,0.3,3.1,0.2,0.3,0,0.0,0.0,0.0,0.1,0.0,0.1,21.0,0.0,1.9,0.0,0.54,0.46,0.05,4.0,0.13,CB,,,,,
Manu Vallejo,Girona,27,FW,2(5),203,0,1,0,0,0.1,81.5,0.0,0,6.39,0.6,0.1,0.1,0.0,0.1,0.7,0.0,0,0.4,0.1,0.9,0.1,0.6,0.4,11.6,0.3,0.1,0.1,0.06,-0.06,0.03,1.0,0.06,FW,,,,,
Bernardo Espinosa,Girona,34,CB,14(6),1226,1,1,5,0,0.6,89.1,2.7,1,6.39,0.3,0.6,0.6,0.4,3.5,0.3,0.5,0,0.1,0.2,0.5,0.0,0.2,0.2,45.5,0.0,1.4,0.0,1.39,-0.39,0.1,11.0,0.13,CB,,,,,
Dennis Hadzikadunic,Mallorca,25,CB,7(1),616,0,0,1,0,0.6,77.4,2.0,0,6.38,1.1,0.4,0.8,0.0,3.4,0.0,0.5,0,0.0,0.0,0.3,0.0,0.0,0.3,22.1,0.0,1.6,0.0,0.31,-0.31,0.05,5.0,0.06,CB,,,,,
Renato Tapia,Celta Vigo,28,"CB, CDM",16(12),1450,0,0,6,1,0.5,86.0,0.9,0,6.38,1.7,0.7,1.0,0.1,1.2,0.7,0.4,0,0.3,0.4,0.6,0.0,0.5,0.4,28.3,0.1,2.8,0.0,0.92,-0.92,0.06,15.0,0.06,CB, CDM,,,,
Manuel Pozo,Real Valladolid,22,FW,0(1),18,0,0,0,0,1.0,83.3,0.0,0,6.38,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.08,-0.08,0.41,1.0,0.08,FW,,,,,
Tino Kadewere,Mallorca,28,"LAM, RAM, FW",5(10),540,1,0,1,0,1.3,67.4,2.0,0,6.38,0.4,0.1,0.4,0.0,0.1,0.3,0.1,0,0.2,0.5,0.2,0.3,0.7,1.0,9.4,0.0,0.2,0.0,1.48,-0.48,0.25,19.0,0.08,LAM, RAM, FW,,,
Joseba Zaldúa,Cadiz,31,RB,7(3),640,0,1,4,0,0.1,70.1,1.9,0,6.38,1.5,1.1,1.1,0.4,2.1,0.3,0.2,0,0.2,0.3,0.4,0.2,0.3,0.7,21.4,0.3,1.1,0.0,0.01,-0.01,0.0,1.0,0.01,RB,,,,,
Tanguy Nianzou,Sevilla,21,CB,16(3),1370,1,0,1,1,0.3,88.0,1.7,0,6.38,1.1,0.8,0.7,0.4,2.1,0.2,0.3,0,0.1,0.5,0.7,0.0,0.2,0.2,40.4,0.0,1.4,0.0,0.33,0.67,0.02,6.0,0.05,CB,,,,,
Pablo Ibáñez,Osasuna,25,CM,12(13),1061,0,1,1,0,0.8,74.1,1.0,1,6.37,1.2,0.3,0.9,0.1,0.8,0.9,0.1,0,0.4,0.3,0.6,0.2,0.6,0.6,15.1,0.0,0.8,0.0,1.72,-1.72,0.15,20.0,0.09,CM,,,,,
Helibelton Palacios,Elche,30,"CB, RB",23(1),1922,0,0,7,0,0.2,77.1,0.9,0,6.37,1.6,0.8,1.3,0.4,2.1,0.3,0.5,0,0.3,0.6,0.8,0.0,0.3,0.4,28.0,0.2,1.0,0.0,0.25,-0.25,0.01,4.0,0.06,CB, RB,,,,
Ander Herrera,Athletic Club,34,CM,9(8),700,0,1,4,1,0.6,84.3,0.4,0,6.37,1.1,0.6,1.2,0.0,0.6,0.7,0.2,0,0.6,0.3,0.6,0.0,0.5,0.4,26.2,0.0,0.8,0.2,0.41,-0.41,0.05,10.0,0.04,CM,,,,,
Jon Olasagasti,Real Sociedad,23,CM,0(3),63,0,0,0,0,1.0,81.3,0.7,0,6.37,1.3,0.0,0.3,0.0,0.3,0.3,0.0,0,0.0,0.0,1.3,0.0,0.0,0.7,16.0,0.0,0.7,0.0,0.05,-0.05,0.07,3.0,0.02,CM,,,,,
Victor Chust,Cadiz,24,CB,10(4),965,1,0,3,0,0.1,83.4,1.1,0,6.36,0.6,0.7,0.8,0.2,3.8,0.2,0.2,0,0.1,0.1,0.3,0.1,0.1,0.1,31.1,0.0,4.1,0.0,0.8,0.2,0.07,2.0,0.4,CB,,,,,
Nico Melamed,Espanyol,23,"CAM, LAM",16(16),1251,1,2,4,0,1.0,84.1,0.4,0,6.36,0.6,0.2,0.8,0.0,0.0,0.6,0.0,0,0.8,0.6,1.0,0.1,0.8,1.1,12.6,0.3,0.3,0.0,3.23,-2.23,0.23,33.0,0.1,CAM, LAM,,,,
Fernando Medrano,Celta Vigo,24,CB,0(1),12,0,0,0,0,0.0,100.0,0.0,0,6.36,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,,CB,,,,,
Juan Cruz,Osasuna,31,"CB, LB",21(6),2058,0,0,7,0,0.1,80.5,0.7,0,6.36,0.9,0.5,0.6,0.4,2.0,0.4,0.3,0,0.6,0.2,0.3,0.0,0.1,0.6,28.7,0.4,1.1,0.0,0.33,-0.33,0.01,2.0,0.16,CB, LB,,,,
José Ángel Carmona,Elche,22,"CB, RB, RM",8(1),593,1,0,3,1,0.6,72.1,0.7,1,6.36,1.8,0.9,2.1,0.1,0.8,1.1,0.2,0,0.4,1.0,0.8,0.2,0.4,1.3,16.3,0.0,0.4,0.0,0.52,0.48,0.08,5.0,0.1,CB, RB, RM,,,
Sergio Asenjo,Real Valladolid,34,GK,10,900,0,0,0,0,0.0,61.4,0.0,1,6.36,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0,0.0,0.0,0.4,0.0,0.0,0.2,30.6,0.0,6.8,0.0,,,,,,GK,,,,,
José Carlos Lazo,Espanyol,28,CM,0(10),149,1,1,0,0,0.4,79.3,0.0,1,6.35,0.5,0.3,0.2,0.0,0.5,0.0,0.0,0,0.2,0.1,0.5,0.0,0.4,0.3,2.9,0.1,0.0,0.0,0.22,0.78,0.13,4.0,0.05,CM,,,,,
Gonzalo Montiel,Sevilla,27,"CB, RB, RM",17(11),1522,0,3,8,1,0.3,80.8,0.5,0,6.35,0.9,0.7,0.7,0.1,1.2,0.5,0.3,0,0.7,0.4,0.4,0.4,0.3,0.8,24.2,0.3,0.8,0.1,1.0,-1.0,0.06,8.0,0.12,CB, RB, RM,,,
Hugo Sotelo,Celta Vigo,20,CM,0(1),17,0,0,0,0,1.0,87.0,0.0,0,6.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.07,-0.07,0.38,1.0,0.07,CM,,,,,
Unai López,Rayo Vallecano,28,"CM, RM",12(22),1244,1,2,2,0,0.8,84.5,0.2,1,6.35,0.9,0.4,0.6,0.0,0.2,0.7,0.0,0,0.6,0.4,0.5,0.1,0.6,0.8,25.3,0.4,2.3,0.0,1.23,-0.23,0.09,26.0,0.05,CM, RM,,,,
Joan Jordán,Sevilla,29,CM,19(4),1595,0,1,8,0,0.6,88.5,0.5,0,6.35,1.4,0.7,1.5,0.0,0.6,1.0,0.3,0,0.3,0.2,0.5,0.0,0.2,0.7,47.1,0.0,3.7,0.0,0.91,-0.91,0.05,13.0,0.07,CM,,,,,
Pathé Ciss,Rayo Vallecano,30,CDM,12(20),1268,1,0,4,0,0.6,82.8,1.1,1,6.35,1.2,0.7,1.2,0.0,1.1,0.6,0.3,1,0.2,0.2,0.4,0.0,0.4,0.4,21.7,0.0,1.5,0.0,2.25,-1.25,0.16,20.0,0.11,CDM,,,,,
Juanpe,Girona,33,CB,17(2),1429,1,0,3,0,0.3,86.1,0.9,0,6.35,1.0,0.5,0.6,0.5,3.1,0.3,0.5,0,0.2,0.1,0.1,0.0,0.1,0.0,45.9,0.0,2.6,0.0,0.43,0.57,0.03,5.0,0.09,CB,,,,,
Álvaro Negredo,Cadiz,38,FW,9(12),756,1,2,0,0,1.0,61.4,1.5,1,6.35,0.2,0.0,0.2,0.0,0.4,0.0,0.0,0,0.5,0.2,0.4,0.3,0.3,0.9,8.1,0.0,0.5,0.1,2.39,-1.39,0.28,22.0,0.11,FW,,,,,
José Ángel Carmona,Sevilla,22,"CB, RB, RM",5(5),529,2,1,4,1,0.5,84.4,0.3,1,6.35,1.8,0.9,2.1,0.1,0.8,1.1,0.2,0,0.4,1.0,0.8,0.2,0.4,1.3,16.3,0.0,0.4,0.0,0.52,0.48,0.08,5.0,0.1,CB, RB, RM,,,
Álex Fernández,Cadiz,31,"CM, LM, FW",17(11),1575,3,0,0,0,0.6,86.6,0.4,1,6.35,0.5,0.3,0.3,0.0,0.7,0.4,0.0,0,0.6,0.2,0.5,0.0,0.9,0.6,24.3,0.4,1.4,0.1,2.6,0.4,0.15,17.0,0.15,CM, LM, FW,,,
Darko Brasanac,Osasuna,32,"CM, RM",9(16),1037,1,1,5,0,0.4,82.7,0.6,0,6.35,1.2,0.5,0.6,0.0,0.4,0.4,0.1,0,0.3,0.2,0.6,0.1,0.4,0.8,14.6,0.1,0.3,0.0,1.15,-0.15,0.1,11.0,0.1,CM, RM,,,,
Pol Lirola,Elche,26,"CB, RB, LM, RM",7(5),628,1,0,1,0,0.1,78.6,0.7,0,6.35,1.1,0.6,0.3,0.2,1.1,0.4,0.2,0,0.6,0.6,0.3,0.0,0.4,0.7,19.5,0.4,0.9,0.0,0.35,0.65,0.05,1.0,0.35,CB, RB, LM, RM,,
Rober,Real Betis,23,"CAM, RAM",0(2),52,0,0,1,0,0.0,95.8,0.0,0,6.35,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0,1.5,0.0,2.0,0.0,0.0,0.5,12.0,1.0,0.0,0.0,,,,,,CAM, RAM,,,,
Chumi,Almeria,25,"CB, RB",15(6),1486,1,0,5,0,0.1,82.4,0.5,0,6.34,1.4,0.7,0.5,0.9,2.2,0.4,0.3,0,0.1,0.3,0.1,0.0,0.4,0.5,34.3,0.1,1.6,0.0,0.48,0.52,0.03,3.0,0.16,CB, RB,,,,
Kike Salas,Sevilla,22,CB,4(2),370,1,1,1,1,0.5,84.3,1.5,1,6.34,0.2,0.8,0.7,0.3,3.8,0.0,0.5,0,0.2,0.0,0.2,0.0,0.2,0.3,35.0,0.0,2.0,0.0,0.12,0.88,0.03,3.0,0.04,CB,,,,,
Alberto Perea,Cadiz,33,"LAM, RAM",1,46,0,0,0,0,0.0,90.9,0.0,0,6.34,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,2.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,,,,,,LAM, RAM,,,,
Reinier,Girona,22,CAM,6(13),640,2,1,1,1,0.5,80.7,0.3,0,6.34,0.6,0.3,0.2,0.0,0.2,0.3,0.0,0,0.4,0.5,0.8,0.1,1.0,1.0,12.8,0.0,0.0,0.1,1.84,0.16,0.26,10.0,0.18,CAM,,,,,
Raúl García,Athletic Club,37,"CM, LM, RM, FW",6(29),948,2,3,4,0,1.5,64.5,1.2,0,6.34,0.3,0.2,0.4,0.0,0.2,0.3,0.0,0,0.2,0.2,0.5,0.2,0.2,0.4,8.5,0.1,0.4,0.0,4.96,-2.96,0.47,52.0,0.1,CM, LM, RM, FW,,
Adnan Januzaj,Sevilla,29,"CAM, LAM, RAM",1(1),47,0,0,0,0,0.0,68.2,0.0,0,6.34,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0,0.0,2.0,1.0,0.0,0.5,0.5,11.0,0.0,0.5,0.0,,,,,,CAM, LAM, RAM,,,
Cristhian Stuani,Girona,37,"CAM, LAM, RAM, FW",8(24),1078,9,0,8,0,1.1,74.4,0.7,0,6.33,0.4,0.1,1.2,0.0,0.2,0.3,0.0,0,0.3,0.0,0.7,0.2,0.2,0.7,5.1,0.0,0.1,0.0,9.96,-0.96,0.83,35.0,0.28,CAM, LAM, RAM, FW,,
Toni Lato,Valencia,26,"LB, LM",9(15),909,1,0,1,0,0.4,83.0,0.2,1,6.33,1.0,0.3,0.5,0.1,0.5,0.5,0.0,0,0.6,0.3,0.4,0.2,0.1,0.3,17.0,0.3,0.5,0.0,1.07,-0.07,0.11,9.0,0.12,LB, LM,,,,
Juan Carlos,Girona,36,GK,10,900,0,0,0,0,0.0,82.4,0.1,0,6.33,0.0,0.1,0.0,0.0,1.1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,28.9,0.0,4.1,0.0,,,,,,GK,,,,,
Juanmi,Real Betis,30,"CAM, LAM, RAM, FW",9(13),922,4,0,3,0,0.8,84.6,0.4,1,6.33,0.6,0.2,0.7,0.0,0.1,1.1,0.0,0,0.2,0.5,1.0,0.7,0.6,1.0,10.9,0.0,0.3,0.0,3.38,0.62,0.33,18.0,0.19,CAM, LAM, RAM, FW,,
Largie Ramazani,Almeria,23,"LAM, FW",13(20),1395,3,1,6,0,1.2,71.0,0.2,0,6.32,0.5,0.5,0.9,0.0,0.2,0.6,0.0,0,0.4,1.0,0.5,0.4,0.7,1.2,7.8,0.1,0.4,0.0,4.73,-1.73,0.31,41.0,0.12,LAM, FW,,,,
Luca de la Torre,Celta Vigo,25,"CM, LM, RM",16(12),1489,0,2,6,0,0.6,86.6,0.2,0,6.32,1.0,0.3,1.2,0.0,0.2,0.7,0.0,0,0.5,0.4,0.4,0.1,0.4,1.1,20.8,0.1,0.4,0.0,1.19,-1.19,0.07,17.0,0.07,CM, LM, RM,,,
Anthony Lozano,Cadiz,31,"LAM, FW",14(14),1441,1,1,6,0,1.1,68.7,2.1,0,6.32,0.2,0.1,1.5,0.1,0.6,0.2,0.0,0,0.4,0.6,1.3,0.3,1.3,2.2,10.1,0.1,0.1,0.0,2.75,-1.75,0.17,30.0,0.09,LAM, FW,,,,
Ilaix Moriba,Valencia,21,CDM,10(14),1006,0,2,4,2,0.9,80.9,1.0,1,6.32,1.5,0.2,1.3,0.0,0.5,0.4,0.0,0,0.5,0.5,1.4,0.0,0.5,0.9,20.5,0.1,1.0,0.0,0.88,-0.88,0.08,21.0,0.04,CDM,,,,,
Carlos Domínguez,Celta Vigo,23,CB,1(2),107,0,0,0,0,0.3,82.4,0.3,0,6.32,0.3,0.0,0.0,0.3,2.3,0.3,0.3,0,0.0,0.3,0.0,0.0,0.3,0.0,11.3,0.0,0.0,0.0,0.04,-0.04,0.04,1.0,0.04,CB,,,,,
Portu,Getafe,31,"CM, LM, RM, FW",17(17),1762,0,3,5,1,0.4,71.7,0.6,0,6.32,0.8,0.5,0.7,0.0,0.4,0.7,0.1,0,0.8,0.4,0.7,0.3,0.2,0.9,15.4,0.6,0.4,0.0,1.69,-1.69,0.09,15.0,0.11,CM, LM, RM, FW,,
Momo Mbaye,Cadiz,25,CB,7(7),754,0,0,2,0,0.1,75.3,1.9,0,6.32,0.7,0.5,0.4,0.5,3.5,0.1,0.6,0,0.1,0.4,0.1,0.3,0.1,0.4,20.8,0.0,1.1,0.0,0.06,-0.06,0.01,1.0,0.06,CB,,,,,
José Antonio de la Rosa,Cadiz,19,FW,0(2),45,0,1,0,0,0.0,88.9,0.0,0,6.32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0.5,2.0,0.0,0.5,1.0,4.5,0.0,0.0,0.0,,,,,,FW,,,,,
Kasper Dolberg,Sevilla,26,FW,2(2),198,0,1,0,0,0.5,70.4,0.8,0,6.32,0.3,0.0,0.5,0.0,1.3,0.5,0.0,0,0.3,0.3,1.0,0.0,0.5,0.8,6.8,0.0,0.3,0.0,0.04,-0.04,0.02,2.0,0.02,FW,,,,,
Valery Fernández,Girona,24,"RB, LM",7(18),959,0,2,1,0,0.3,86.6,0.4,0,6.31,0.5,0.4,0.2,0.1,0.2,0.2,0.0,0,0.7,0.5,0.6,0.2,0.4,0.7,12.2,0.2,0.3,0.0,0.8,-0.8,0.08,7.0,0.11,RB, LM,,,,
Pablo Barrios,Atletico Madrid,20,CM,6(15),716,0,1,4,0,0.6,83.4,0.3,0,6.31,0.9,0.4,0.3,0.0,0.2,0.3,0.1,0,0.2,0.7,0.6,0.0,0.5,0.7,20.9,0.0,0.7,0.0,0.62,-0.62,0.08,12.0,0.05,CM,,,,,
Joaquín,Real Betis,42,"CM, LM, RM, FW",2(20),471,0,2,2,0,0.4,85.1,0.0,0,6.31,0.1,0.2,0.0,0.0,0.2,0.1,0.1,0,1.0,0.5,0.4,0.0,0.3,0.6,13.1,0.4,0.2,0.1,0.86,-0.86,0.16,8.0,0.11,CM, LM, RM, FW,,
Fede San Emeterio,Cadiz,27,CDM,24(9),1856,0,1,14,0,0.2,79.8,0.7,0,6.31,1.2,0.5,1.8,0.0,0.8,0.7,0.4,0,0.2,0.1,0.7,0.0,0.2,0.3,19.6,0.0,1.0,0.0,0.26,-0.26,0.01,6.0,0.04,CDM,,,,,
Zouhair Feddal,Real Valladolid,34,CB,4(4),374,0,0,1,0,0.1,79.9,0.9,0,6.31,0.5,0.6,0.5,0.4,3.4,0.1,1.1,0,0.3,0.0,0.3,0.0,0.1,0.0,24.9,0.0,2.1,0.0,0.11,-0.11,0.03,1.0,0.11,CB,,,,,
Franck Kessié,Barcelona,27,CM,7(21),980,1,1,4,0,0.5,86.8,0.3,0,6.3,0.5,0.4,0.6,0.1,0.4,0.4,0.1,0,0.3,0.3,0.6,0.1,0.4,0.8,15.9,0.0,0.5,0.0,1.74,-0.74,0.16,15.0,0.12,CM,,,,,
Pablo Marín,Real Sociedad,20,CM,3(7),356,0,0,1,0,0.9,78.0,0.4,0,6.3,1.0,0.4,1.2,0.0,0.2,0.5,0.0,0,0.6,0.5,0.2,0.0,0.5,0.8,16.4,0.0,0.3,0.1,1.33,-1.33,0.34,9.0,0.15,CM,,,,,
