,Unnamed: 0,player_name,team_name,age,position,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MoM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Was_dribble,Blocks,OwnGoal,key_pass_per_game,dribble_won_per_game,foul_given_game,offside_given_per_game,dispossessed_per_game,turnover_per_game,average_per_pass,corsses_per_game,longpass_per_game,through_ball_per_game,xG,xGDiff,xGPerNinety,totalShots,xGPerShot
297,297,Álvaro Negredo,,38, FW,9(12),756,1,2,0,0,1.0,61.4,1.5,1,6.35,0.2,0,0.2,0,0.4,0,0,0,0.5,0.2,0.4,0.3,0.3,0.9,8.1,0,0.5,0.1,2.39,-1.39,0.28,22,0.11
298,298,Álex Fernández,,31," M(CL),FW",17(11),1575,3,0,0,0,0.6,86.6,0.4,1,6.35,0.5,0.3,0.3,0,0.7,0.4,0,0,0.6,0.2,0.5,0,0.9,0.6,24.3,0.4,1.4,0.1,2.6,0.4,0.15,17,0.15
299,299,Darko Brasanac,,32, M(CR),9(16),1037,1,1,5,0,0.4,82.7,0.6,0,6.35,1.2,0.5,0.6,0,0.4,0.4,0.1,0,0.3,0.2,0.6,0.1,0.4,0.8,14.6,0.1,0.3,0,1.15,-0.15,0.1,11,0.1
300,300,Chumi,,25, D(CR),15(6),1486,1,0,5,0,0.1,82.4,0.5,0,6.34,1.4,0.7,0.5,0.9,2.2,0.4,0.3,0,0.1,0.3,0.1,0,0.4,0.5,34.3,0.1,1.6,0,0.48,0.52,0.03,3,0.16
301,301,Reinier,,22, AM(C),6(13),640,2,1,1,1,0.5,80.7,0.3,0,6.34,0.6,0.3,0.2,0,0.2,0.3,0,0,0.4,0.5,0.8,0.1,1,1,12.8,0,0,0.1,1.84,0.16,0.26,10,0.18
302,302,Raúl García,,37," M(CLR),FW",6(29),948,2,3,4,0,1.5,64.5,1.2,0,6.34,0.3,0.2,0.4,0,0.2,0.3,0,0,0.2,0.2,0.5,0.2,0.2,0.4,8.5,0.1,0.4,0,4.96,-2.96,0.47,52,0.1
303,303,Cristhian Stuani,,37," AM(CLR),FW",8(24),1078,9,0,8,0,1.1,74.4,0.7,0,6.33,0.4,0.1,1.2,0,0.2,0.3,0,0,0.3,0,0.7,0.2,0.2,0.7,5.1,0,0.1,0,9.96,-0.96,0.83,35,0.28
304,304,Toni Lato,,26," D(L),M(L)",9(15),909,1,0,1,0,0.4,83.0,0.2,1,6.33,1,0.3,0.5,0.1,0.5,0.5,0,0,0.6,0.3,0.4,0.2,0.1,0.3,17,0.3,0.5,0,1.07,-0.07,0.11,9,0.12
305,305,Juanmi,,30," AM(CLR),FW",9(13),922,4,0,3,0,0.8,84.6,0.4,1,6.33,0.6,0.2,0.7,0,0.1,1.1,0,0,0.2,0.5,1,0.7,0.6,1,10.9,0,0.3,0,3.38,0.62,0.33,18,0.19
306,306,Largie Ramazani,,23," AM(L),FW",13(20),1395,3,1,6,0,1.2,71.0,0.2,0,6.32,0.5,0.5,0.9,0,0.2,0.6,0,0,0.4,1,0.5,0.4,0.7,1.2,7.8,0.1,0.4,0,4.73,-1.73,0.31,41,0.12
307,307,Luca de la Torre,,25, M(CLR),16(12),1489,0,2,6,0,0.6,86.6,0.2,0,6.32,1,0.3,1.2,0,0.2,0.7,0,0,0.5,0.4,0.4,0.1,0.4,1.1,20.8,0.1,0.4,0,1.19,-1.19,0.07,17,0.07
308,308,Anthony Lozano,,31," AM(L),FW",14(14),1441,1,1,6,0,1.1,68.7,2.1,0,6.32,0.2,0.1,1.5,0.1,0.6,0.2,0,0,0.4,0.6,1.3,0.3,1.3,2.2,10.1,0.1,0.1,0,2.75,-1.75,0.17,30,0.09
309,309,Ilaix Moriba,,21, DMC,10(14),1006,0,2,4,2,0.9,80.9,1.0,1,6.32,1.5,0.2,1.3,0,0.5,0.4,0,0,0.5,0.5,1.4,0,0.5,0.9,20.5,0.1,1,0,0.88,-0.88,0.08,21,0.04
310,310,Portu,,31," M(CLR),FW",17(17),1762,0,3,5,1,0.4,71.7,0.6,0,6.32,0.8,0.5,0.7,0,0.4,0.7,0.1,0,0.8,0.4,0.7,0.3,0.2,0.9,15.4,0.6,0.4,0,1.69,-1.69,0.09,15,0.11
311,311,Valery Fernández,,24," D(R),M(L)",7(18),959,0,2,1,0,0.3,86.6,0.4,0,6.31,0.5,0.4,0.2,0.1,0.2,0.2,0,0,0.7,0.5,0.6,0.2,0.4,0.7,12.2,0.2,0.3,0,0.8,-0.8,0.08,7,0.11
312,312,Pablo Barrios,,20, M(C),6(15),716,0,1,4,0,0.6,83.4,0.3,0,6.31,0.9,0.4,0.3,0,0.2,0.3,0.1,0,0.2,0.7,0.6,0,0.5,0.7,20.9,0,0.7,0,0.62,-0.62,0.08,12,0.05
313,313,Joaquín,,42," M(CLR),FW",2(20),471,0,2,2,0,0.4,85.1,0.0,0,6.31,0.1,0.2,0,0,0.2,0.1,0.1,0,1,0.5,0.4,0,0.3,0.6,13.1,0.4,0.2,0.1,0.86,-0.86,0.16,8,0.11
314,314,Fede San Emeterio,,27, DMC,24(9),1856,0,1,14,0,0.2,79.8,0.7,0,6.31,1.2,0.5,1.8,0,0.8,0.7,0.4,0,0.2,0.1,0.7,0,0.2,0.3,19.6,0,1,0,0.26,-0.26,0.01,6,0.04
315,315,Franck Kessié,,27, M(C),7(21),980,1,1,4,0,0.5,86.8,0.3,0,6.3,0.5,0.4,0.6,0.1,0.4,0.4,0.1,0,0.3,0.3,0.6,0.1,0.4,0.8,15.9,0,0.5,0,1.74,-0.74,0.16,15,0.12
316,316,Amath Ndiaye,,27," AM(LR),FW",12(16),1220,2,0,2,1,0.8,74.1,0.3,0,6.29,1,0.2,1.3,0.1,0.1,0.3,0,0,0.1,0.5,0.9,0.3,0.8,1.5,9.8,0.1,0.3,0,3.03,-1.03,0.22,23,0.13
317,317,Sergio León,,35, FW,14(15),1332,6,1,0,1,1.0,70.3,0.6,1,6.28,0.2,0,0.3,0,0.1,0.1,0,0,0.4,0.3,0.8,0.7,0.6,1.6,6.6,0,0.3,0,4.56,1.44,0.31,28,0.16
318,318,Dyego Sousa,,34, FW,3(17),516,0,1,1,0,0.7,68.2,1.4,0,6.28,0.5,0.1,0.5,0,0.7,0.1,0.1,0,0.5,0.3,0.6,0.2,0.6,1.4,7.9,0,0.1,0.1,1.09,-1.09,0.19,13,0.08
319,319,Manu Trigueros,,32," M(CLR),FW",8(15),818,0,1,2,1,0.3,89.6,0.3,0,6.27,0.9,0.2,0.6,0,0.2,0.6,0.1,0,0.4,0.1,0.4,0,0.4,0.3,22.9,0,0.7,0,0.33,-0.33,0.04,8,0.04
320,320,Enzo Roco,,31, D(C),19(3),1657,0,0,4,1,0.5,82.2,2.1,0,6.27,1.5,0.8,1.5,0.7,2.8,0.4,0.7,0,0,0.1,0.5,0,0,0.3,32.2,0,2.7,0,0.63,-0.63,0.03,10,0.06
321,321,Francisco Portillo,,33, M(CLR),4(23),706,2,1,1,0,0.2,81.0,0.2,0,6.27,0.5,0.3,0.1,0,0.3,0.5,0,0,0.5,0.3,0.1,0.1,0.3,0.4,16.1,0.1,0.5,0.1,0.57,1.43,0.07,5,0.12
322,322,Carles Aleñá,,26, AM(CLR),26(9),2127,2,2,10,1,0.9,78.6,0.4,1,6.25,0.5,0.1,1.7,0,0.4,0.8,0,0,0.4,0.7,1.4,0.1,0.7,1.3,21.7,0.3,1.4,0,2.28,-0.28,0.1,33,0.07
323,323,Aleix Vidal,,34," D(R),M(LR)",10(15),1025,0,3,8,1,0.1,77.9,0.1,0,6.25,0.4,0.6,0.9,0,0.4,0.7,0.1,0,0.6,0.3,0.7,0,0.3,0.6,12.3,0.3,0.8,0,0.11,-0.11,0.01,3,0.04
324,324,Carlos Fernández,,27," AM(C),FW",8(16),626,1,0,6,0,0.9,65.3,1.0,0,6.25,0.3,0,0.7,0,0.2,0.6,0,0,0.3,0.5,0.6,0.4,0.5,0.8,6.1,0,0,0,2.71,-1.71,0.39,21,0.13
325,325,Jaime Mata,,35," AM(L),FW",6(13),436,1,1,5,0,0.7,57.7,0.5,1,6.24,0.7,0.2,0.9,0,0.3,0.8,0.1,0,0.3,0.1,0.4,0.2,0.4,0.8,5.8,0.2,0.1,0,2.2,-1.2,0.45,14,0.16
326,326,Arnau Puigmal,,23, AM(R),7(15),761,1,0,4,0,0.8,72.7,0.1,0,6.24,1,0.5,0.5,0,0.2,0.2,0,0,0.4,0.5,0.7,0.1,0.4,1.3,10.5,0.2,0.1,0,1.49,-0.49,0.18,17,0.09
327,327,Kike García,,34, FW,7(28),999,2,0,5,0,1.2,70.9,1.3,0,6.23,0.2,0,0.7,0,0.4,0.1,0,0,0.4,0.3,0.7,0.2,0.5,1.7,6.7,0,0,0,4.6,-2.6,0.41,42,0.11
328,328,Gonçalo Paciência,,29, FW,5(20),650,2,0,2,1,1.2,59.4,1.2,1,6.23,0.3,0,0.8,0,0.2,0.2,0,0,0.2,0.2,0.7,0,0.6,1.7,6.4,0.1,0.4,0,2.03,-0.03,0.28,30,0.07
329,329,Iván Alejo,,29, AM(R),13(18),1304,0,1,11,1,0.7,66.9,0.8,0,6.22,1,0.2,1.2,0,0.3,0.6,0.1,0,0.7,0.4,1.4,0.1,0.7,1.2,8.7,0.9,0.2,0,0.92,-0.92,0.06,23,0.04
330,330,Íñigo Eguaras,,32, DMC,10(15),961,1,1,6,0,0.3,85.0,0.1,0,6.22,0.4,0.2,0.3,0,0.6,0.5,0.1,0,0.4,0.2,0.3,0,0.2,0.3,21.4,0.1,1.4,0.2,0.87,0.13,0.08,8,0.11
331,331,Ángel Algobia,,24, M(C),11(15),1130,0,0,3,0,0.3,81.7,0.3,0,6.21,1,0.1,1.2,0,0.3,1,0.2,0,0.2,0.2,0.4,0,0.3,0.5,19.5,0.2,1.2,0,0.25,-0.25,0.02,7,0.04
332,332,Willian José,,32, FW,6(22),715,2,1,1,0,0.8,78.6,0.6,0,6.21,0.3,0,0.3,0,0.5,0.2,0,0,0.3,0.1,0.2,0.1,0.4,0.6,9.4,0,0.2,0,2.75,-0.75,0.35,21,0.13
333,333,Oier Zarraga,,25," DMC,M(R)",6(20),841,0,0,5,0,0.7,82.1,0.3,0,6.21,0.5,0.4,0.7,0,0.2,0.5,0,0,0.5,0.2,0.5,0,0.3,0.2,13.3,0.3,0.3,0,1.01,-1.01,0.11,18,0.06
334,334,Clément Grenier,,33, M(CL),6(15),714,0,0,7,0,0.1,78.1,0.1,0,6.21,1,0.3,1,0,0.3,0.5,0,0,0.6,0.1,0.6,0,0.3,0.8,15.2,0.3,0.8,0,0.45,-0.45,0.06,3,0.15
335,335,José Mari Martín,,36, DMC,4(16),387,0,0,4,0,0.3,83.6,0.3,0,6.2,0.8,0.3,0.3,0,0.4,0.3,0.1,0,0.3,0.2,0.4,0,0.4,0.3,10.1,0,1.4,0,0.16,-0.16,0.04,5,0.03
336,336,Ezequiel Ponce,,27," AM(L),FW",8(26),1115,4,0,2,1,0.9,75.6,1.0,0,6.19,0.3,0,0.9,0,0.4,0.2,0,0,0.3,0.1,0.3,0.2,0.9,0.9,8.4,0,0.2,0,3.93,0.07,0.32,29,0.14
337,337,Hugo Duro,,24," AM(L),FW",12(18),1375,1,1,5,0,1.1,73.9,1.1,0,6.19,0.5,0.1,0.7,0,0.2,0.3,0,0,0.4,0.1,1.2,0.1,0.6,1,9.1,0,0.1,0,5.09,-4.09,0.33,33,0.15
338,338,Antonio Sánchez,,27," D(R),M(CR)",11(21),1066,0,0,5,0,0.4,72.5,0.2,0,6.17,0.6,0.7,0.8,0,0.2,0.8,0,0,0.2,0.4,0.5,0,0.6,0.8,12.2,0.2,0.6,0,0.82,-0.82,0.07,12,0.07
339,339,Abdón Prats,,31, FW,2(24),398,1,1,1,0,0.2,63.7,0.5,0,6.14,0,0,0.2,0,0.1,0,0,0,0.3,0.1,0.2,0.1,0.5,0.3,3.5,0,0.2,0,0.98,0.02,0.22,6,0.16
340,339,Abdón Prats,,31, FW,2(24),398,1,1,1,0,0.2,63.7,0.5,0,6.14,0,0,0.2,0,0.1,0,0,0,0.3,0.1,0.2,0.1,0.5,0.3,3.5,0,0.2,0,0.98,0.02,0.22,6,0.16
