,Unnamed: 0,player_name,team_name,age,position,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MoM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Dribbles allowed,Blocks,OwnGoal,Key_pass_per_game,Dribble,Foul_given_game,Offside_given_per_game,Dispossessed_per_game,Unsuccessful touches,Average_per_pass,Crosses_per_game,Longpass_per_game,Through_ball_per_game,xG,xGDiff,xGPerNinety,totalShots,xGPerShot
292,218,Robert Skov,Hoffenheim,27," D(L),M(LR)",16(7),1356,3,2,1,0,1.8,71.6,0.7,1,6.57,1,0.3,0.7,0,0.8,0.7,0.3,0,0.9,0.3,0.9,0,0.5,0.9,22,0.8,1.3,0,3.24,-0.24,0.22,41,0.08
293,219,Almamy Touré,Eintracht Frankfurt,28," D(CR),M(R)",5(2),400,0,1,1,0,0.4,82.2,2.0,0,6.57,1.9,1.4,0.7,0,1.1,0.6,0.3,0,0.1,0.9,0.1,0.1,0,0.6,32.1,0.1,1.3,0,0.78,-0.78,0.18,3,0.26
294,220,Waldemar Anton,Stuttgart,27," D(CR),DMC",34,2940,1,2,4,0,0.7,80.0,1.6,0,6.57,1.4,1.1,0.9,0.2,3.6,0.7,0.5,0,0.3,0.6,0.9,0,0.5,0.7,55.5,0.2,3.1,0,1.48,-0.48,0.05,24,0.06
295,221,Anthony Jung,Werder Bremen,32," D(CL),M(L)",32(2),2637,2,5,2,0,0.5,76.6,1.1,0,6.56,1.4,0.6,0.7,0.2,1.7,0.8,0.2,0,0.6,0.4,0.7,0,0.5,0.9,34.2,0.3,1.5,0,1.18,0.82,0.04,17,0.07
296,222,Jordan Siebatcheu,Union Berlin,28, FW,16(15),1359,4,3,3,0,1.1,55.6,3.4,2,6.56,0.5,0.1,1.2,0,0.5,0.5,0.2,0,0.6,0.3,0.4,0.3,0.8,1.4,9.5,0,0.1,0,4.46,-0.46,0.3,34,0.13
297,223,Jonjoe Kenny,Hertha Berlin,27," D(LR),M(R)",25(4),2243,0,1,3,0,0.2,74.9,0.9,0,6.55,1.6,1.6,1,0.3,2.1,0.6,0.3,0,0.6,0.4,0.2,0,0.3,0.9,31.4,0.4,2.3,0,0.25,-0.25,0.01,6,0.04
298,224,Dejan Ljubicic,FC Koln,26, M(CLR),20(7),1724,5,1,3,0,1.3,77.1,0.3,1,6.55,0.9,0.3,1,0,0.2,1,0,0,1,0.7,0.4,0.2,0.6,1.4,20.9,0.3,1,0.1,2.95,2.05,0.15,35,0.08
299,225,Dan-Axel Zagadou,Stuttgart,24, D(CL),14(3),1273,0,0,3,0,0.8,85.6,3.1,0,6.55,0.8,1.2,0.7,0.4,4.6,0.5,0.9,0,0.5,0.1,0.1,0,0.2,0.3,57.4,0,3.8,0,1.47,-1.47,0.1,13,0.11
300,226,Danilo Soares,Bochum,32," D(L),M(L)",23,1777,0,0,6,0,0.1,74.1,1.0,0,6.55,3.1,1.3,1.2,0.2,2.3,1.3,0.3,0,0.5,0.3,1,0,0.6,0.7,34.4,0.3,2.3,0,0.03,-0.03,0,2,0.01
301,227,Mahmoud Dahoud,Borussia Dortmund,28, M(C),4(5),337,0,0,1,0,0.7,83.9,0.1,0,6.54,1.2,0.8,0.3,0.1,0.3,0,0.2,0,0.4,0.3,0.2,0,0.4,0.7,28.2,0,1.8,0,0.38,-0.38,0.1,6,0.06
302,228,Erhan Masovic,Bochum,25," D(C),DMC",23(6),2174,4,0,3,0,0.6,81.0,1.6,1,6.54,1.7,0.9,0.8,0.3,2.7,0.7,0.5,1,0.3,0.1,0.2,0,0.1,0.3,28.1,0,1.6,0,2.98,1.02,0.12,17,0.18
303,229,Levin Öztunali,Union Berlin,28, M(CLR),0(2),8,0,1,0,0,0.0,100.0,0.0,0,6.54,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0.5,0,0,0.5,,,,,
304,230,Felix Passlack,Borussia Dortmund,25," D(LR),M(CR)",0(3),61,0,0,0,0,0.0,78.1,0.3,0,6.54,1.3,0,0,0,0.3,0,0.3,0,0.7,0.3,0.3,0,0.3,0.3,10.7,0.3,1,0.3,,,,,
305,231,Péter Gulácsi,RBL,33, GK,6,540,0,0,0,0,0.0,85.4,0.0,0,6.54,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,29.7,0,3,0,,,,,
306,232,Mu'nas Dabbur,Hoffenheim,31," AM(C),FW",8(13),934,6,2,3,1,1.0,72.2,0.3,0,6.53,0.5,0.2,0.6,0,0,0.3,0,0,0.8,0.6,0.8,0.5,1,1.3,13.2,0,0.2,0,3.72,2.29,0.36,22,0.17
307,233,Felix Uduokhai,Augsburg,26, D(C),16(3),1449,0,1,3,1,0.2,76.3,2.3,1,6.53,1.6,1.5,1.1,0.3,3.2,0.7,0.7,0,0.2,0.3,0.7,0,0.3,0.5,38.3,0,2.2,0,0.29,-0.29,0.02,4,0.07
308,234,Lukás Hrádecky,Leverkusen,34, GK,33,2970,0,0,0,1,0.0,67.9,0.3,0,6.53,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0.1,28.9,0,5.4,0,,,,,
309,235,Emil Forsberg,RBL,32," AM(CLR),FW",16(14),1487,6,4,2,0,0.8,83.7,0.4,0,6.53,0.5,0.1,0.7,0,0.2,0.5,0.1,0,0.6,0.5,0.8,0.2,0.4,0.9,16.5,0.2,0.4,0.1,4.75,1.25,0.29,23,0.21
310,236,Cédric Brunner,Schalke,30, D(CR),28,2325,0,0,5,0,0.4,70.3,1.3,0,6.53,1.4,1.5,1.2,0.1,2.6,0.5,0.3,0,0.7,0.3,1.4,0,0.5,0.5,30.1,0.6,1.8,0,0.3,-0.3,0.01,10,0.03
311,237,Konstantinos Stafylidis,Bochum,30," D(CLR),DMC,M(L)",11(8),1043,0,2,4,0,0.7,72.3,0.8,0,6.52,1.4,1.1,0.8,0.1,1.4,0.7,0.4,0,0.4,0.4,0.8,0,0.2,0.6,18.3,0.5,1.5,0,0.29,-0.29,0.02,14,0.02
312,238,Sebastian Rode,Eintracht Frankfurt,33," D(R),M(C)",19(8),1426,4,1,6,0,0.3,84.1,0.5,0,6.52,1.4,0.6,0.8,0,0.4,1.1,0.1,0,0.4,0.3,0.7,0,0.2,0.4,31.2,0,1.1,0,0.91,3.09,0.06,9,0.1
313,239,Tanguy Coulibaly,Stuttgart,23," M(CLR),FW",0(14),318,4,0,3,0,0.9,71.7,0.0,0,6.52,0.9,0.2,0.6,0,0,0.5,0,0,0.4,0.8,0.4,0.2,0.6,0.5,8.6,0.1,0.1,0,2.01,1.99,0.57,12,0.17
314,240,Tobias Sippel,Borussia M.Gladbach,36, GK,5(1),509,0,0,1,0,0.0,63.7,0.3,0,6.52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39.5,0,5.5,0,,,,,
315,241,Silvan Widmer,Mainz,31," D(CR),M(R)",19(7),1690,2,2,0,0,0.7,72.2,0.7,0,6.52,1,1.2,0.4,0.1,0.9,0.7,0.3,0,0.6,0.3,0.6,0.1,0.5,0.8,23.9,0.2,0.9,0,2.61,-0.61,0.14,19,0.14
316,242,Thomas Meunier,Borussia Dortmund,32," D(R),M(R)",7(3),584,0,0,2,0,0.4,73.1,0.7,0,6.51,1.6,0.9,1.2,0.4,1.5,0.7,0.2,0,0.6,0.4,0.4,0.1,0.5,0.8,35.7,0.7,2.4,0.1,0.14,-0.14,0.02,4,0.04
317,243,Omar Marmoush,Wolfsburg,25," AM(CL),FW",15(18),1480,5,1,2,0,1.5,68.5,1.3,1,6.51,0.5,0.2,0.9,0,0.1,0.4,0,0,0.3,1.2,1,0.4,1.3,2.3,13.1,0.1,0.4,0,5.36,-0.36,0.33,48,0.11
318,244,Ansgar Knauff,Eintracht Frankfurt,22, M(CLR),14(10),1289,1,1,2,0,0.6,66.7,0.4,0,6.51,1.5,0.6,0.6,0,1,0.8,0,0,0.3,0.9,0.7,0.1,0.4,1.3,20.8,0.3,0.6,0,0.99,0.01,0.07,15,0.07
319,245,Christian Groß,Werder Bremen,35," D(C),DMC",23(3),1902,1,1,4,0,0.2,81.2,1.0,0,6.51,2.2,0.9,2,0,1.4,1.2,0.2,0,0.2,0.6,0.5,0,0.3,0.7,32.7,0.1,1.2,0,0.43,0.57,0.02,5,0.09
320,246,Milos Veljkovic,Werder Bremen,28," D(C),DMC",25(4),2265,1,1,2,0,0.1,81.6,2.0,0,6.51,1,1.1,0.8,0.8,3.4,0.4,0.6,0,0.2,0.1,0.3,0,0,0.1,48.3,0,5,0,0.61,0.39,0.02,4,0.15
321,247,Kristijan Jakic,Eintracht Frankfurt,26," D(CR),DMC",17(7),1460,1,0,4,0,0.3,79.3,1.2,0,6.51,1.4,0.6,0.8,0.2,1.9,0.8,0.4,0,0.3,0.3,0.3,0,0.3,0.5,37,0.1,1.5,0,0.75,0.25,0.05,8,0.09
322,248,Paul Jaeckel,Union Berlin,25," D(C),DMC",13(3),1197,1,0,2,1,0.1,81.6,1.2,1,6.5,1.5,1.2,1,0.3,2.6,1.1,0.3,0,0.1,0.4,0.2,0,0.1,0.4,38.1,0.1,2.6,0,0.12,0.88,0.01,2,0.06
323,249,Lukas Klostermann,RBL,27," D(CLR),M(R)",10(5),904,0,0,0,0,0.4,88.2,1.0,0,6.5,1.1,0.9,0.4,0.3,1.9,0.5,0.2,0,0.1,0.1,0.2,0.1,0.3,0.2,50.9,0.1,1.7,0.1,0.25,-0.25,0.02,6,0.04
324,250,Marcel Halstenberg,RBL,32," D(CL),M(L)",17(14),1557,1,1,2,0,0.3,79.3,0.8,0,6.5,1.3,0.7,0.6,0.1,0.8,0.6,0,0,0.6,0.3,0.2,0,0.2,0.6,31.3,0.5,1,0,1.33,-0.33,0.08,9,0.15
325,251,Niko Gießelmann,Union Berlin,32," D(CL),M(L)",14(12),1298,0,2,4,0,0.8,70.6,0.8,0,6.5,0.8,0.3,0.6,0,0.9,0.7,0.2,0,0.8,0.2,0.8,0,0.2,0.7,18.8,1,1.3,0,0.91,-0.91,0.06,20,0.05
326,252,Adam Hlozek,Leverkusen,21," AM(CL),FW",16(13),1290,5,3,2,0,1.0,74.4,0.8,2,6.5,0.3,0.2,0.7,0,0.3,0.2,0.1,0,0.6,0.3,0.7,0,0.8,1.5,10.9,0.2,0.3,0,2.49,2.51,0.17,30,0.08
327,253,Odilon Kossounou,Leverkusen,23, D(CR),17(7),1520,0,1,3,0,0.1,82.8,1.3,0,6.5,0.9,1,0.7,0.1,2.3,0.3,0.5,0,0.1,0.3,0.2,0,0.5,0.7,38.7,0,1.2,0,0.14,-0.14,0.01,3,0.05
328,254,Lennart Grill,Union Berlin,25, GK,5,450,0,0,0,0,0.0,64.0,0.6,1,6.5,0,0,0,0,0.8,0.2,0,0,0,0,0,0,0,0,37.2,0,10.8,0,,,,,
329,255,Kenneth Schmidt,Freiburg,21, Defender,3(2),252,0,0,1,0,0.0,89.3,0.8,0,6.49,1.2,0,0.2,0.4,0.4,0.2,0.4,0,0,0.4,0,0,0,1,35.6,0,2,0,,,,,
330,256,Tiago Tomás,Stuttgart,21," AM(CLR),FW",16(11),1295,3,3,2,0,1.3,63.1,0.3,1,6.49,0.4,0,0.5,0,0.2,0.2,0.1,0,0.7,0.7,1.8,0.1,0.9,1.6,10.6,0.5,0.2,0.1,2.47,0.53,0.17,34,0.07
331,257,Arijon Ibrahimovic,Bayern,18, AM(L),0(1),13,0,0,0,0,2.0,87.5,2.0,0,6.49,1,0,0,0,0,0,0,0,1,0,1,0,0,0,8,0,1,0,0.76,-0.76,5.26,2,0.38
332,258,Simon Terodde,Schalke,36, FW,21(11),1825,5,0,5,0,1.4,67.8,2.3,2,6.49,0.5,0.2,1.2,0,0.3,0.3,0.1,0,0.7,0.1,1.1,0.8,0.5,1.3,9.7,0,0.2,0,7.16,-2.16,0.35,44,0.16
333,259,Salih Özcan,Borussia Dortmund,26, M(C),17(9),1574,0,1,6,0,0.1,88.5,0.8,0,6.49,1.2,1.1,1,0,0.7,0.9,0.1,0,0.3,0.2,0.9,0,0.8,0.7,38,0,1.7,0,0.71,-0.71,0.04,3,0.24
334,260,Christoph Kramer,Borussia M.Gladbach,33, M(C),27(2),2230,0,0,4,0,0.2,83.5,0.9,0,6.49,1.5,0.6,1.3,0.1,1.3,1.1,0.1,0,0.5,0.7,0.4,0.1,1,0.9,41.6,0.1,0.7,0,0.54,-0.54,0.02,6,0.09
335,261,Linton Maina,FC Koln,24," M(CLR),FW",27(6),2258,3,7,1,0,1.1,77.3,0.0,1,6.49,0.5,0.2,0.5,0,0.3,0.7,0,0,1.1,0.7,0.6,0.5,0.8,1.7,17.6,0.4,0.2,0,4.82,-1.82,0.19,35,0.14
336,262,Josuha Guilavogui,Wolfsburg,33," D(C),M(C)",11(12),1173,1,0,4,0,0.3,84.6,1.9,0,6.48,0.8,1,1.3,0.3,2.3,0.5,0.6,1,0.2,0.1,0.3,0.1,0.3,0.3,34.7,0,2,0,0.42,0.58,0.03,6,0.07
337,263,Jérôme Roussillon,Union Berlin,31," D(L),M(L)",11(5),960,0,2,2,0,0.6,71.7,0.4,0,6.48,1,0.3,0.8,0.1,1.1,0.3,0.1,0,0.4,0.7,0.8,0,0.5,0.8,18.8,0.4,0.8,0,0.57,-0.57,0.05,9,0.06
338,263,Jérôme Roussillon,Union Berlin,31," D(L),M(L)",11(5),960,0,2,2,0,0.6,71.7,0.4,0,6.48,1,0.3,0.8,0.1,1.1,0.3,0.1,0,0.4,0.7,0.8,0,0.5,0.8,1.5,0,0,0,0.57,-0.57,0.05,9,0.06
339,263,Jérôme Roussillon,Union Berlin,31," D(L),M(L)",11(5),960,0,2,2,0,0.6,71.7,0.4,0,6.48,1,0.3,0.8,0.1,1.1,0.3,0.1,0,0.3,0,0,0,0.5,0.5,18.8,0.4,0.8,0,0.57,-0.57,0.05,9,0.06
340,263,Jérôme Roussillon,Union Berlin,31," D(L),M(L)",11(5),960,0,2,2,0,0.6,71.7,0.4,0,6.48,1,0.3,0.8,0.1,1.1,0.3,0.1,0,0.3,0,0,0,0.5,0.5,1.5,0,0,0,0.57,-0.57,0.05,9,0.06
341,263,Jérôme Roussillon,Union Berlin,31," D(L),M(L)",11(5),960,0,2,2,0,0.6,71.7,0.4,0,6.48,0,0,0.3,0,0,0,0,0,0.4,0.7,0.8,0,0.5,0.8,18.8,0.4,0.8,0,0.57,-0.57,0.05,9,0.06
342,263,Jérôme Roussillon,Union Berlin,31," D(L),M(L)",11(5),960,0,2,2,0,0.6,71.7,0.4,0,6.48,0,0,0.3,0,0,0,0,0,0.4,0.7,0.8,0,0.5,0.8,1.5,0,0,0,0.57,-0.57,0.05,9,0.06
343,263,Jérôme Roussillon,Union Berlin,31," D(L),M(L)",11(5),960,0,2,2,0,0.6,71.7,0.4,0,6.48,0,0,0.3,0,0,0,0,0,0.3,0,0,0,0.5,0.5,18.8,0.4,0.8,0,0.57,-0.57,0.05,9,0.06
344,263,Jérôme Roussillon,Union Berlin,31," D(L),M(L)",11(5),960,0,2,2,0,0.6,71.7,0.4,0,6.48,0,0,0.3,0,0,0,0,0,0.3,0,0,0,0.5,0.5,1.5,0,0,0,0.57,-0.57,0.05,9,0.06
345,264,Jens Stage,Werder Bremen,27, M(C),21(11),1858,3,3,5,0,0.6,68.1,1.6,1,6.48,1.1,0.5,1,0.1,1,0.8,0.3,0,0.5,0.3,0.6,0,0.3,0.8,18.8,0.1,0.5,0,2.73,0.27,0.13,19,0.14
346,265,Lukas Nmecha,Wolfsburg,25," AM(CR),FW",10(6),901,4,0,3,0,1.4,66.2,1.1,0,6.48,0.3,0.2,0.4,0,0.2,0,0.1,0,0.4,0.6,1.7,0.5,0.7,2.4,12.2,0.1,0.4,0,3.71,0.29,0.37,22,0.17
347,266,Bartol Franjic,Wolfsburg,24," D(L),DMC",3(2),230,0,1,0,0,0.4,78.2,1.0,0,6.48,0.8,1,0.2,0,0.8,0.4,0.2,0,0.4,0.2,0.2,0,0,1.2,15.6,0,0.6,0,0.33,-0.33,0.13,2,0.17
348,267,Jonathan Burkardt,Mainz,23," AM(CR),FW",7(4),537,1,2,2,0,1.9,71.9,0.7,1,6.48,0.3,0.1,0.5,0,0.1,0.3,0.1,0,0.6,1,1,0.3,0.8,1.5,8.7,0.2,0.3,0.1,3.93,-2.93,0.66,21,0.19
349,268,Arne Engels,Augsburg,20, M(C),18,1446,0,3,5,0,0.9,72.1,0.6,1,6.48,1.1,0.8,1.4,0,0.6,0.6,0.3,0,1.3,0.2,1.1,0,0.4,0.4,28.3,1.4,1.7,0.1,0.53,-0.53,0.03,17,0.03
350,269,Jan Thielmann,FC Koln,21," M(CLR),FW",6(17),858,2,2,5,0,0.6,67.5,0.6,1,6.48,0.4,0.4,0.6,0,0.2,0.4,0.1,0,0.4,0.8,0.8,0.4,0.5,1.7,8.6,0.5,0.2,0,1.47,0.53,0.15,13,0.11
351,270,Joe Scally,Borussia M.Gladbach,21," D(CLR),M(LR)",25(3),2215,0,0,2,0,0.3,77.4,0.7,0,6.47,1.1,0.3,0.5,0.3,1.9,0.3,0.2,0,0.5,0.4,1.8,0.1,0.5,0.8,33,0.6,1.2,0,0.61,-0.61,0.02,7,0.09
352,271,Naouirou Ahamada,Stuttgart,22, M(C),17,1409,2,2,2,1,0.9,85.7,0.4,0,6.47,1,0.5,0.9,0,0.4,0.7,0.3,0,0.9,1.2,1,0.1,0.6,2,30.4,0.1,0.5,0.1,0.69,1.31,0.04,16,0.04
353,272,Maxim Leitsch,Mainz,25, D(C),7(2),662,0,0,0,0,0.2,75.8,2.0,0,6.47,1,2,0.3,0.4,2.9,0.1,0.4,0,0.1,0,0.3,0,0.1,0.6,36.3,0,2.8,0,0.1,-0.1,0.01,2,0.05
354,273,Tim Skarke,Schalke,27," AM(CLR),FW",6(3),444,1,1,0,0,1.2,70.1,0.4,0,6.47,1.4,0,0.4,0,0.4,0.3,0,0,1.1,0.2,0.8,0.3,0.6,1.8,13,0.8,0.4,0,0.55,0.45,0.11,11,0.05
355,273,Tim Skarke,Schalke,27," AM(CLR),FW",6(3),444,1,1,0,0,1.2,70.1,0.4,0,6.47,1.4,0,0.4,0,0.4,0.3,0,0,1.1,0.2,0.8,0.3,0.6,1.8,13,0.8,0.4,0,0.2,-0.2,0.35,4,0.05
356,273,Tim Skarke,Schalke,27," AM(CLR),FW",6(3),444,1,1,0,0,1.2,70.1,0.4,0,6.47,1.4,0,0.4,0,0.4,0.3,0,0,1.1,0.2,0.8,0.3,0.6,1.8,8,0.3,0,0,0.55,0.45,0.11,11,0.05
357,273,Tim Skarke,Schalke,27," AM(CLR),FW",6(3),444,1,1,0,0,1.2,70.1,0.4,0,6.47,1.4,0,0.4,0,0.4,0.3,0,0,1.1,0.2,0.8,0.3,0.6,1.8,8,0.3,0,0,0.2,-0.2,0.35,4,0.05
358,273,Tim Skarke,Schalke,27," AM(CLR),FW",6(3),444,1,1,0,0,1.2,70.1,0.4,0,6.47,1.4,0,0.4,0,0.4,0.3,0,0,0.3,0.3,0,0,1.3,1,13,0.8,0.4,0,0.55,0.45,0.11,11,0.05
359,273,Tim Skarke,Schalke,27," AM(CLR),FW",6(3),444,1,1,0,0,1.2,70.1,0.4,0,6.47,1.4,0,0.4,0,0.4,0.3,0,0,0.3,0.3,0,0,1.3,1,13,0.8,0.4,0,0.2,-0.2,0.35,4,0.05
360,273,Tim Skarke,Schalke,27," AM(CLR),FW",6(3),444,1,1,0,0,1.2,70.1,0.4,0,6.47,1.4,0,0.4,0,0.4,0.3,0,0,0.3,0.3,0,0,1.3,1,8,0.3,0,0,0.55,0.45,0.11,11,0.05
361,273,Tim Skarke,Schalke,27," AM(CLR),FW",6(3),444,1,1,0,0,1.2,70.1,0.4,0,6.47,1.4,0,0.4,0,0.4,0.3,0,0,0.3,0.3,0,0,1.3,1,8,0.3,0,0,0.2,-0.2,0.35,4,0.05
362,273,Tim Skarke,Schalke,27," AM(CLR),FW",6(3),444,1,1,0,0,1.2,70.1,0.4,0,6.47,0.3,0,1,0,0,0,0,0,1.1,0.2,0.8,0.3,0.6,1.8,13,0.8,0.4,0,0.55,0.45,0.11,11,0.05
363,273,Tim Skarke,Schalke,27," AM(CLR),FW",6(3),444,1,1,0,0,1.2,70.1,0.4,0,6.47,0.3,0,1,0,0,0,0,0,1.1,0.2,0.8,0.3,0.6,1.8,13,0.8,0.4,0,0.2,-0.2,0.35,4,0.05
364,273,Tim Skarke,Schalke,27," AM(CLR),FW",6(3),444,1,1,0,0,1.2,70.1,0.4,0,6.47,0.3,0,1,0,0,0,0,0,1.1,0.2,0.8,0.3,0.6,1.8,8,0.3,0,0,0.55,0.45,0.11,11,0.05
365,273,Tim Skarke,Schalke,27," AM(CLR),FW",6(3),444,1,1,0,0,1.2,70.1,0.4,0,6.47,0.3,0,1,0,0,0,0,0,1.1,0.2,0.8,0.3,0.6,1.8,8,0.3,0,0,0.2,-0.2,0.35,4,0.05
366,273,Tim Skarke,Schalke,27," AM(CLR),FW",6(3),444,1,1,0,0,1.2,70.1,0.4,0,6.47,0.3,0,1,0,0,0,0,0,0.3,0.3,0,0,1.3,1,13,0.8,0.4,0,0.55,0.45,0.11,11,0.05
367,273,Tim Skarke,Schalke,27," AM(CLR),FW",6(3),444,1,1,0,0,1.2,70.1,0.4,0,6.47,0.3,0,1,0,0,0,0,0,0.3,0.3,0,0,1.3,1,13,0.8,0.4,0,0.2,-0.2,0.35,4,0.05
368,273,Tim Skarke,Schalke,27," AM(CLR),FW",6(3),444,1,1,0,0,1.2,70.1,0.4,0,6.47,0.3,0,1,0,0,0,0,0,0.3,0.3,0,0,1.3,1,8,0.3,0,0,0.55,0.45,0.11,11,0.05
369,273,Tim Skarke,Schalke,27," AM(CLR),FW",6(3),444,1,1,0,0,1.2,70.1,0.4,0,6.47,0.3,0,1,0,0,0,0,0,0.3,0.3,0,0,1.3,1,8,0.3,0,0,0.2,-0.2,0.35,4,0.05
370,274,Dominique Heintz,Bochum,30, D(CL),8(3),798,0,0,1,0,0.4,83.3,1.6,0,6.47,1.2,1.1,1,0.4,3,1,0.6,0,0.3,0.4,0.4,0,0.4,0,26.7,0.3,2.4,0,0.18,-0.18,0.02,4,0.05
371,275,Amadou Haidara,RBL,26, M(CLR),15(16),1430,2,1,7,0,0.6,83.6,0.8,0,6.47,0.8,0.8,0.9,0,0.6,0.7,0.2,0,0.4,0.3,0.4,0,0.4,0.4,26.2,0,1.1,0.1,2.62,-0.62,0.16,19,0.14
372,276,Pavel Kaderábek,Hoffenheim,32," D(R),M(LR)",17(9),1663,1,1,1,0,0.3,68.4,1.8,0,6.47,1,0.5,0.9,0,1.3,0.3,0.1,0,0.7,0.1,0.7,0.1,0.3,0.5,23.3,0.9,0.6,0,1.72,-0.72,0.09,8,0.21
373,277,Benno Schmitz,FC Koln,29, D(CLR),30(1),2431,1,0,6,0,0.3,63.6,1.0,0,6.46,2.1,0.8,1,0.1,1.8,1.3,0.1,2,0.6,0.1,0.6,0,0.3,0.8,35.5,0.7,1.8,0,0.36,0.64,0.01,10,0.04
374,278,Arne Maier,Augsburg,25, M(CR),24(6),1972,5,1,3,0,0.9,69.4,0.4,1,6.46,1,0.5,0.4,0.1,0.6,0.3,0,0,0.7,0.5,0.6,0.1,0.9,1.3,19.4,0.5,0.9,0,2.09,2.91,0.1,28,0.07
375,279,Kelvin Yeboah,Augsburg,23, FW,3(10),347,1,1,0,0,1.0,51.9,1.1,0,6.45,0.5,0.1,0.8,0,0.2,0.2,0,0,0.4,1.2,0.8,0.1,0.8,1.1,4,0.1,0.1,0,1.85,-0.85,0.48,13,0.14
376,280,Marvin Plattenhardt,Hertha Berlin,32," D(L),M(L)",29(2),2408,0,2,3,0,0.3,74.7,0.6,1,6.45,1.4,0.5,0.7,0.1,2.1,0.6,0.4,0,1,0.1,1,0,0.2,0.5,25.4,1.1,1.3,0,0.26,-0.26,0.01,8,0.03
377,281,Genki Haraguchi,Stuttgart,32, M(CLR),9(2),753,0,2,1,0,0.5,83.1,0.5,0,6.45,1.5,0.7,0.4,0,0.5,1.1,0.2,1,0.7,0.8,1.5,0,0.5,1.4,26.4,0.2,1.2,0,0.2,-0.2,0.02,5,0.04
378,281,Genki Haraguchi,Stuttgart,32, M(CLR),9(2),753,0,2,1,0,0.5,83.1,0.5,0,6.45,1.5,0.7,0.4,0,0.5,1.1,0.2,1,0.7,0.8,1.5,0,0.5,1.4,26.4,0.2,1.2,0,0.24,-0.24,0.04,6,0.04
379,281,Genki Haraguchi,Stuttgart,32, M(CLR),9(2),753,0,2,1,0,0.5,83.1,0.5,0,6.45,1.5,0.7,0.4,0,0.5,1.1,0.2,1,0.7,0.8,1.5,0,0.5,1.4,14.1,0,0.5,0,0.2,-0.2,0.02,5,0.04
380,281,Genki Haraguchi,Stuttgart,32, M(CLR),9(2),753,0,2,1,0,0.5,83.1,0.5,0,6.45,1.5,0.7,0.4,0,0.5,1.1,0.2,1,0.7,0.8,1.5,0,0.5,1.4,14.1,0,0.5,0,0.24,-0.24,0.04,6,0.04
381,281,Genki Haraguchi,Stuttgart,32, M(CLR),9(2),753,0,2,1,0,0.5,83.1,0.5,0,6.45,1.5,0.7,0.4,0,0.5,1.1,0.2,1,0.6,0.5,1.1,0,0.3,0.5,26.4,0.2,1.2,0,0.2,-0.2,0.02,5,0.04
382,281,Genki Haraguchi,Stuttgart,32, M(CLR),9(2),753,0,2,1,0,0.5,83.1,0.5,0,6.45,1.5,0.7,0.4,0,0.5,1.1,0.2,1,0.6,0.5,1.1,0,0.3,0.5,26.4,0.2,1.2,0,0.24,-0.24,0.04,6,0.04
383,281,Genki Haraguchi,Stuttgart,32, M(CLR),9(2),753,0,2,1,0,0.5,83.1,0.5,0,6.45,1.5,0.7,0.4,0,0.5,1.1,0.2,1,0.6,0.5,1.1,0,0.3,0.5,14.1,0,0.5,0,0.2,-0.2,0.02,5,0.04
384,281,Genki Haraguchi,Stuttgart,32, M(CLR),9(2),753,0,2,1,0,0.5,83.1,0.5,0,6.45,1.5,0.7,0.4,0,0.5,1.1,0.2,1,0.6,0.5,1.1,0,0.3,0.5,14.1,0,0.5,0,0.24,-0.24,0.04,6,0.04
385,281,Genki Haraguchi,Stuttgart,32, M(CLR),9(2),753,0,2,1,0,0.5,83.1,0.5,0,6.45,1.1,0.3,0.4,0,0.8,0.5,0.1,0,0.7,0.8,1.5,0,0.5,1.4,26.4,0.2,1.2,0,0.2,-0.2,0.02,5,0.04
386,281,Genki Haraguchi,Stuttgart,32, M(CLR),9(2),753,0,2,1,0,0.5,83.1,0.5,0,6.45,1.1,0.3,0.4,0,0.8,0.5,0.1,0,0.7,0.8,1.5,0,0.5,1.4,26.4,0.2,1.2,0,0.24,-0.24,0.04,6,0.04
387,281,Genki Haraguchi,Stuttgart,32, M(CLR),9(2),753,0,2,1,0,0.5,83.1,0.5,0,6.45,1.1,0.3,0.4,0,0.8,0.5,0.1,0,0.7,0.8,1.5,0,0.5,1.4,14.1,0,0.5,0,0.2,-0.2,0.02,5,0.04
388,281,Genki Haraguchi,Stuttgart,32, M(CLR),9(2),753,0,2,1,0,0.5,83.1,0.5,0,6.45,1.1,0.3,0.4,0,0.8,0.5,0.1,0,0.7,0.8,1.5,0,0.5,1.4,14.1,0,0.5,0,0.24,-0.24,0.04,6,0.04
389,281,Genki Haraguchi,Stuttgart,32, M(CLR),9(2),753,0,2,1,0,0.5,83.1,0.5,0,6.45,1.1,0.3,0.4,0,0.8,0.5,0.1,0,0.6,0.5,1.1,0,0.3,0.5,26.4,0.2,1.2,0,0.2,-0.2,0.02,5,0.04
