,회사명,채용공고 제목,채용공고 세부 사항,기술 세부 사항,링크
189,(주)스파크엑스,AI 교육 퍼실리테이터(교육 보조) 모집 (계약직),"서울,강남구,경력무관,대졸↑,기간제·계약직,3,400 만원","딥러닝,기술지원,데이터엔지니어,백엔드/서버개발,데이터라벨링",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47863661&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=797165bf-cf7a-4ca9-86a6-569f15b5d598
190,(주)코딧,머신러닝 엔지니어 (3년이상),"서울,강남구,경력 3~7년,대졸↑,정규직","딥러닝,데이터분석가,백엔드/서버개발,웹개발,DBA",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47615162&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=797165bf-cf7a-4ca9-86a6-569f15b5d598
191,라온피플(주),[2차전지] 비전검사 엔지니어 모집,"경기,성남시 분당구,경력3년↑,학력무관,정규직","딥러닝,FAE,머신러닝,영상처리,이미지프로세싱",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47848799&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=797165bf-cf7a-4ca9-86a6-569f15b5d598
192,(주)엔티엘헬스케어,[병역특례 우대] (주)엔티엘헬스케어 AI 프로그램 개발,"경기,성남시 수정구,신입·경력,석사↑,정규직·계약직","딥러닝,앱개발,빅데이터,임베디드,펌웨어",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47911515&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=797165bf-cf7a-4ca9-86a6-569f15b5d598
193,(주)라온메디,AI Engineer,"경기전체,경력 1~10년,대졸↑,정규직","딥러닝,데이터분석가,웹개발,SE(시스템엔지니어),머신러닝",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=46542397&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=797165bf-cf7a-4ca9-86a6-569f15b5d598
194,메가스터디 IT 컴퓨터학원,[메가스터디] 직업훈련(국비) 빅데이터&AI 강의 강사 채용,"서울,강남구,경력,초대졸↑,기간제·계약직","딥러닝,데이터분석가,데이터엔지니어,데이터라벨링,데이터마이닝",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47769267&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=797165bf-cf7a-4ca9-86a6-569f15b5d598
195,오모션(주),"그래픽스/영상처리 분야 R&D 연구원 모집(알고리즘, 프로그래밍)","서울,마포구,경력무관,대졸↑,정규직·계약직","딥러닝,알고리즘,영상처리,이미지프로세싱,R&D",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47843079&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=797165bf-cf7a-4ca9-86a6-569f15b5d598
196,삼성SDI(주),[경영지원 부문] 경력사원 채용 (ML Engineer),"경기,용인시 기흥구,경력2년↑,학력무관,정규직","딥러닝,AI(인공지능),R&D,R&D기획,AI(인공지능)",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47879989&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=797165bf-cf7a-4ca9-86a6-569f15b5d598
197,한국해양과학기술원,2024년 2차 석사후 연수연구원 공개채용(해양력강화),"부산,영도구,경력무관,석사↑,기간제·계약직","딥러닝,머신러닝,AI(인공지능),연구원,R&D",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47919498&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=797165bf-cf7a-4ca9-86a6-569f15b5d598
198,(주)크레스콤,인공지능 소프트웨어 개발 채용,"경기전체,경력 1~15년,초대졸↑,정규직","딥러닝,데이터분석가,웹개발,SE(시스템엔지니어),머신러닝",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47375754&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=797165bf-cf7a-4ca9-86a6-569f15b5d598
199,(주)하이퍼놀로지,[하이퍼놀로지] AI 비전 R&D 신입/경력 모집,"경기,수원시 장안구,경력무관,대졸↑,정규직","딥러닝,머신러닝,C++,AI(인공지능),알고리즘",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=47588370&location=ts&searchword=%EB%94%A5%EB%9F%AC%EB%8B%9D&searchType=search&paid_fl=n&search_uuid=797165bf-cf7a-4ca9-86a6-569f15b5d598
