Player_name,Team_name,Age,Positions,Apps,Mins,Goals,Assists,Yel,Red,Shoots_pg,Pass_success(%),AerialsWon,MotM,Rating,Tackles,Interceptions,Fouls,Offsides,Clear,Dribbled_past_pg,Blocks,OwnG,Shots_pg,KeyPasses_pg,Dribbles_pg,Fouled,Offsides_pg,Dispossessed_pg,Bad_Controls_pg,Passes_pg,Crosses_pg,Long_pass_pg,Through_pass_pg,xG,Goals-xG,xG_per_90m,Total_shots,xG_per_total_shots
Jeremy Toljan,Sassuolo,29,"D(LR),M(LR)",29(2),2672,0,1,3,0,0.2,83.7,0.3,0,6.37,1.2,0.6,0.3,0.4,1.1,0.4,0.5,0,0.2,0.7,0.2,0.5,0,0.5,0.8,42.1,0.3,1.9,0.1,,,,,
Federico Di Francesco,Lecce,29,"M(LR),FW",23(13),2040,2,2,6,0,1.1,72.3,0.2,1,6.37,0.8,0.2,1.2,0,0.4,0.3,0,0,1.1,0.7,0.5,0.9,0.4,0.8,1.6,12.6,0.2,0.3,0.1,,,,,
Albin Ekdal,Spezia,34,M(C),18(13),1732,0,2,4,1,0.6,77.8,1.2,0,6.37,1.2,0.8,1,0,1.2,0.8,0.1,0,0.6,0.3,0.4,0.9,0,0.5,1,25,0.1,0.6,0,,,,,
Paolo Ghiglione,Cremonese,27,"D(R),M(R)",8(7),709,1,1,4,0,0.5,60.2,0.3,0,6.37,1.1,0.3,1.1,0.1,0.8,0.9,0.3,0,0.5,0.9,0.1,0.5,0.1,0.3,0.4,12.7,1.1,0.7,0,,,,,
Lameck Banda,Lecce,23,AM(L),19(17),1637,2,1,6,0,1,73,0.2,1,6.36,0.8,0.2,0.9,0,0.1,0.7,0.1,0,1,0.4,1.3,1,0.3,1,1.9,10.3,0.1,0.1,0,,,,,
Diego Coppola,Verona,20,D(C),11(8),1171,0,0,5,0,0.2,73.6,2.5,0,6.36,1.3,0.7,0.5,0.2,1.9,0.7,0.3,0,0.2,0,0.1,0,0,0.1,0.4,26.7,0.1,1.6,0,,,,,
Dimitrios Nikolaou,Spezia,25,D(CL),34(2),2964,1,0,9,1,0.3,82.4,0.8,0,6.36,1.3,0.8,0.8,0.4,2.1,0.3,0.7,0,0.3,0.3,0.3,0.6,0,0.3,0.5,43.6,0.1,2.8,0,,,,,
David Zima,Torino,23,D(C),4(5),402,0,0,0,0,0.4,78.2,1.7,0,6.36,1,1,0.4,0.1,1.2,0.1,0.2,0,0.4,0.2,0.1,0.2,0,0.2,0.1,21.9,0,1.3,0,,,,,
Hamed Traorè,Sassuolo,24,AM(CLR),6(5),593,0,3,1,0,0.7,82.6,0.3,0,6.36,1,0.2,0.8,0,0,0.6,0,0,0.7,1.5,0.4,0.2,0.1,2.1,1.5,19.4,0.5,0.9,0.1,,,,,
Roberto Piccoli,Empoli,23,FW,6(7),516,2,0,0,0,0.9,64.2,1.4,0,6.36,0.1,0.1,0.5,0,0.7,0.2,0.1,0,0.9,0.3,0.6,0.2,0.3,0.8,1.3,7.3,0,0,0,,,,,
Roberto Piccoli,Empoli,23,FW,6(7),516,2,0,0,0,0.9,64.2,1.4,0,6.36,0.1,0.1,0.5,0,0.7,0.2,0.1,0,0.6,0.1,0.1,0.4,0.6,0.6,1,7.3,0,0,0,,,,,
Roberto Piccoli,Empoli,23,FW,6(7),516,2,0,0,0,0.9,64.2,1.4,0,6.36,0.1,0,0.3,0,0.3,0.3,0,0,0.9,0.3,0.6,0.2,0.3,0.8,1.3,7.3,0,0,0,,,,,
Roberto Piccoli,Empoli,23,FW,6(7),516,2,0,0,0,0.9,64.2,1.4,0,6.36,0.1,0,0.3,0,0.3,0.3,0,0,0.6,0.1,0.1,0.4,0.6,0.6,1,7.3,0,0,0,,,,,
Roberto Piccoli,Verona,23,FW,2(5),189,0,0,0,0,0.6,61.9,0.4,0,6.11,0.1,0.1,0.5,0,0.7,0.2,0.1,0,0.9,0.3,0.6,0.2,0.3,0.8,1.3,7.3,0,0,0,,,,,
Roberto Piccoli,Verona,23,FW,2(5),189,0,0,0,0,0.6,61.9,0.4,0,6.11,0.1,0.1,0.5,0,0.7,0.2,0.1,0,0.6,0.1,0.1,0.4,0.6,0.6,1,7.3,0,0,0,,,,,
Roberto Piccoli,Verona,23,FW,2(5),189,0,0,0,0,0.6,61.9,0.4,0,6.11,0.1,0,0.3,0,0.3,0.3,0,0,0.9,0.3,0.6,0.2,0.3,0.8,1.3,7.3,0,0,0,,,,,
Roberto Piccoli,Verona,23,FW,2(5),189,0,0,0,0,0.6,61.9,0.4,0,6.11,0.1,0,0.3,0,0.3,0.3,0,0,0.6,0.1,0.1,0.4,0.6,0.6,1,7.3,0,0,0,,,,,
Samuel Iling-Junior,Juventus,20,Forward,1(11),308,1,1,1,0,0.3,84.5,0.1,0,6.36,0.6,0.2,0.8,0,0.5,0.4,0.1,0,0.3,0.4,0.4,0.2,0,0.3,0.8,9.2,0.2,0.1,0.1,,,,,
Martin Hongla,Verona,26,"D(C),DMC",6(3),524,0,0,4,0,0.6,80.8,0.6,0,6.36,0.9,0.7,1.2,0,0.9,0,0.1,0,0.6,0.3,0.9,0.4,0,0.3,0.4,22.6,0.1,1.3,0,,,,,
José Machín,Monza,27,AM(C),11(14),1119,0,2,4,0,0.4,84.2,0.2,0,6.35,1.1,0.5,0.8,0,0.6,0.7,0.1,0,0.4,0.4,0.3,0.5,0,0.5,0.6,26,0.1,0.9,0.1,,,,,
Juan Cabal,Verona,23,D(L),3(8),441,0,0,3,0,0.1,75,1.6,0,6.35,0.9,1.2,0.6,0.4,0.9,0.5,0.5,0,0.1,0.2,0.3,0.2,0.1,0.3,0.4,18.9,0.3,1.2,0,,,,,
Adam Ounas,Napoli,27,"AM(CLR),FW",0(2),13,0,0,0,0,0.5,81.3,0.5,0,6.35,0,0.5,0,0,0,0,0,0,0.5,0,1,0,0,0,0,8,0,2,0,,,,,
Cristian Buonaiuto,Cremonese,31,Forward,7(22),970,1,0,3,0,1.5,73.3,0.2,0,6.34,0.9,0.5,0.6,0,0.2,0.5,0,0,1.5,0.6,0.7,0.8,0,1,1.2,13,0.6,0.4,0,,,,,
Gianluca Gaetano,Napoli,24,AM(C),0(8),65,1,1,0,0,0.9,81.4,0,0,6.34,0.6,0.1,0.3,0,0,0,0,0,0.9,0.1,0.3,0.1,0,0.5,0.3,7.4,0,0.1,0,,,,,
Mady Camara,Roma,27,M(C),8(7),699,0,0,3,0,0.7,79.4,1,0,6.34,0.9,0.7,1,0,0.5,0.7,0.1,0,0.7,0.2,0.5,0.5,0,0.4,0.7,21,0.1,0.8,0.1,,,,,
Michaël Cuisance,Sampdoria,24,M(CR),9(3),624,0,0,1,0,0.8,85,0.4,0,6.34,1.1,0.4,0.7,0,0.3,1.4,0,0,0.8,0.5,0.7,0.4,0.1,1.3,1.3,16.7,0.3,0.8,0.1,,,,,
Rick Karsdorp,Roma,29,"D(R),M(R)",8(5),713,0,0,0,0,0.2,77,0.4,0,6.34,1.6,0.5,0.3,0.2,1.2,0.7,0,0,0.2,0.5,0,0,0.1,0.5,0.8,22.8,0.1,1.2,0.2,,,,,
Jacopo Fazzini,Empoli,21,AM(C),8(13),818,0,0,4,0,0.7,81,0.7,0,6.34,1.5,0.3,1,0,0.6,0.8,0.1,0,0.7,0.4,0.6,0.6,0,1.1,1.1,14.8,0.1,0.2,0,,,,,
Samuel Ntanda,Sampdoria,18,Forward,0(1),1,0,0,0,0,1,100,0,0,6.34,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,,,,,
Daniel Ciofani,Cremonese,38,FW,10(22),1058,8,0,1,0,1,62.5,1.1,0,6.34,0.2,0.1,0.3,0,0.3,0.1,0,0,1,0.3,0,0.5,0.2,0.3,0.8,6,0,0.2,0,,,,,
Marvin Zeegelaar,Udinese,33,"D(CL),M(L)",4(3),354,1,0,1,1,0.4,83.5,1.1,0,6.34,1.1,0.4,1.9,0.1,0.7,0.1,0,0,0.4,0.6,1.1,0.1,0.1,0.6,1.1,23.4,0.1,0.6,0,,,,,
Marlon,Monza,28,D(C),18(10),1591,0,0,7,1,0.2,92.3,1.4,0,6.34,1.3,0.6,0.8,0.2,1.7,0.5,0.1,1,0.2,0,0.1,0.2,0,0,0.2,36.3,0.1,1.3,0,,,,,
Adolfo Gaich,Verona,25,FW,8(8),724,2,0,2,0,1.5,57.3,1.7,0,6.34,0.3,0.2,1.1,0.1,0.4,0.3,0.1,1,1.5,0.4,0.7,0.8,0.3,0.6,1.4,10.3,0,0,0,,,,,
Edoardo Bove,Roma,21,M(C),10(12),990,1,0,2,0,0.3,77.4,0.6,0,6.34,1.6,0.5,1.1,0,0.3,1,0,0,0.3,0.3,0.2,1,0,0.8,1.1,17.3,0,0.3,0,,,,,
Festy Ebosele,Udinese,21,M(R),4(13),400,0,1,4,0,0.2,70.5,0.4,0,6.34,0.9,0.1,0.6,0,0.2,0.4,0,0,0.2,0.3,1.1,0.4,0,0.5,1,7.2,0.3,0.1,0.1,,,,,
Luca Pellegrini,Lazio,25,"D(L),M(L)",1(6),174,0,0,3,0,0.4,85.9,0.4,0,6.33,0.1,1,0.7,0,0.4,0.4,0,0,0.4,0.6,0.4,0.1,0,0.3,0.6,18.3,0.9,0.9,0,,,,,
Matteo Gabbia,AC Milan,24,D(C),6(6),609,0,0,2,0,0.1,80.9,1.3,0,6.33,1.4,0.4,0.7,0.4,2.4,0.2,0.3,0,0.1,0,0,0.1,0,0,0.1,29.7,0,3,0,,,,,
Daniele Verde,Spezia,27,"AM(CLR),FW",11(14),997,3,0,1,0,1.3,76.9,0,0,6.33,0.2,0.3,0.1,0,0.1,0.2,0,0,1.3,0.7,0.2,0.6,0.1,0.5,0.7,14.2,0.8,0.6,0,,,,,
Martín Satriano,Empoli,23,FW,20(11),1709,2,1,4,0,1.2,69,1.4,0,6.33,0.4,0.1,0.6,0,0.6,0.3,0,0,1.2,0.5,0.6,0.9,0.2,1.5,1.7,11.5,0,0.2,0,,,,,
Axel Guessand,Udinese,19,Defender,1,80,0,0,0,0,0,76.2,1,0,6.33,2,2,1,0,3,1,0,0,0,0,0,0,0,0,1,21,0,2,0,,,,,
Pietro Ceccaroni,Lecce,28,D(C),0(2),41,0,0,0,0,1,72.7,0,0,6.33,0,1.5,0,0.5,1,0,0.5,0,1,0.5,0,0,0,0,0,5.5,0,0.5,0,,,,,
Charles Pickel,Cremonese,26,M(C),30(3),2491,1,0,8,1,0.7,78.3,1.4,0,6.33,1.7,0.7,1,0,0.9,0.8,0.2,0,0.7,0.6,0.1,0.5,0.1,0.5,1,28.8,0,0.7,0,,,,,
Samuele Birindelli,Monza,24,"D(R),M(R)",14(17),1397,0,1,8,0,0.5,75.7,0.2,0,6.33,1.1,0.5,0.5,0.1,0.8,0.4,0.3,0,0.5,0.6,0.4,0.5,0.1,0.5,0.8,19.1,0.6,0.6,0,,,,,
Matías Viña,Roma,26,"D(L),M(L)",1(2),55,0,0,0,0,0,77.8,0.3,0,6.33,1,0.7,1.3,0,1,0.7,0.3,0,0,0.3,0.3,0.3,0,0,1,6,0,0.7,0,,,,,
Moise Kean,Juventus,24,"AM(LR),FW",11(17),990,6,0,5,1,1.4,71.5,0.3,1,6.33,0.3,0.2,0.5,0,0.1,0.1,0,0,1.4,0.3,0.5,0.6,0.3,1,1,6.4,0,0.1,0,,,,,
Junior Sambia,Salernitana,27,"D(R),M(CR)",7(15),691,0,1,3,0,0.6,84.2,0.7,0,6.33,0.5,0.4,0.5,0,0.5,0.2,0.1,0,0.6,0.3,0.5,0.8,0,0.4,0.6,13.3,0.3,0.4,0,,,,,
Divock Origi,AC Milan,29,"AM(LR),FW",10(17),1015,2,1,1,0,1.1,70.2,0.6,1,6.32,0.4,0,0.5,0,0.5,0.2,0.1,0,1.1,0.4,0.6,0.6,0.2,0.9,1.4,6.7,0,0.1,0,,,,,
Ruan Tressoldi,Sassuolo,24,D(C),21(2),1717,0,0,9,3,0.2,89,2.2,0,6.32,1.7,1,1.2,0.9,3.3,0.4,0.7,1,0.2,0,0.1,0.6,0,0.2,0.2,40.7,0,1.7,0,,,,,
Ola Solbakken,Roma,25,AM(R),7(7),504,1,2,2,0,0.6,72.4,0.3,0,6.32,0.1,0.1,0.4,0,0.6,0.4,0,0,0.6,0.8,0.4,0.5,0,0.9,1.1,10.4,0.4,0.2,0,,,,,
Ibrahim Sulemana,Verona,20,M(C),6(10),648,0,0,4,0,0.6,72.9,0.6,0,6.32,1.2,0.9,0.7,0,0.9,0.4,0.1,0,0.6,0.3,0.3,0.2,0.1,0.6,0.6,11.3,0.1,0.4,0,,,,,
Lorenzo Venuti,Fiorentina,29,"D(CLR),M(LR)",9(8),923,0,1,2,0,0.4,84.9,0.6,0,6.32,1.1,0.3,0.4,0.1,0.9,0.4,0.1,0,0.4,0.5,0.2,0.5,0.1,0.1,0.7,28.4,0.5,1.3,0,,,,,
Domen Crnigoj,Salernitana,28,AM(CR),4(3),296,0,0,1,0,0.1,71.2,0.7,0,6.32,1.1,1.3,0.9,0,0.9,0.1,0.1,0,0.1,0.3,0.3,0.3,0,0.1,1.9,15.9,0,0.3,0,,,,,
Andrea Consigli,Sassuolo,37,GK,35,3150,0,0,0,0,0,76.4,0.3,1,6.32,0,0,0,0,0.7,0,0,0,0,0,0,0.1,0,0,0,35.4,0,7.8,0,,,,,
Enzo Ebosse,Udinese,25,D(C),9(11),919,0,0,3,0,0.2,84.4,0.8,0,6.31,0.8,0.6,0.5,0,1.2,0.2,0.3,0,0.2,0.1,0.2,0.2,0.1,0.2,0.4,24.1,0.1,1.9,0,,,,,
Abdou Harroui,Sassuolo,26,M(CR),5(18),637,2,0,2,0,0.6,84.4,0.4,0,6.31,0.7,0.1,0.6,0,0.4,0.2,0,0,0.6,0.3,0.5,0.1,0,0.6,0.5,12.8,0.1,0.1,0,,,,,
Vincenzo Fiorillo,Salernitana,34,GK,1,90,0,0,0,0,0,61.9,0,0,6.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,8,0,,,,,
Giuseppe Pezzella,Lecce,26,"D(L),M(L)",10(6),922,0,1,2,0,0.3,81,0.7,0,6.31,1.3,0.5,1,0.1,1.6,0.4,0.2,0,0.3,0.4,0.4,0.7,0.1,0.7,0.8,24.4,0.3,1.2,0,,,,,
Ilija Nestorovski,Udinese,34,FW,5(16),626,2,1,3,0,0.7,71.6,0.6,0,6.31,0.3,0.1,0.9,0,0.5,0.3,0,0,0.7,0.1,0.1,1,0.2,0.1,0.7,7.7,0,0.2,0.1,,,,,
Gian Marco Ferrari,Sassuolo,31,D(C),24(9),2221,1,0,5,0,0.2,86.3,1.5,0,6.31,0.7,0.7,0.7,0.9,2.5,0.2,0.6,0,0.2,0.1,0,0.9,0,0.1,0.3,38.8,0,3.1,0,,,,,
Emanuel Vignato,Empoli,23,AM(CL),0(5),52,1,0,0,0,0.4,82,0.4,0,6.31,0.4,0,0.2,0,0.2,0,0,0,0.4,0.2,0.2,0,0,0,0.4,10,0,0.4,0,,,,,
Emanuel Vignato,Empoli,23,AM(CL),0(5),52,1,0,0,0,0.4,82,0.4,0,6.31,0.4,0,0.2,0,0.2,0,0,0,0.4,0.2,0.2,0,0,0,0.4,12,0.1,0.3,0,,,,,
Emanuel Vignato,Empoli,23,AM(CL),0(5),52,1,0,0,0,0.4,82,0.4,0,6.31,0.4,0,0.2,0,0.2,0,0,0,0.4,0.2,0.2,0,0,0,0.4,12,0.1,0.3,0,,,,,
Emanuel Vignato,Empoli,23,AM(CL),0(5),52,1,0,0,0,0.4,82,0.4,0,6.31,0.4,0,0.2,0,0.2,0,0,0,0.4,0.2,0.2,0,0,0,0.4,12,0.1,0.3,0,,,,,
Emanuel Vignato,Empoli,23,AM(CL),0(5),52,1,0,0,0,0.4,82,0.4,0,6.31,0.4,0,0.2,0,0.2,0,0,0,0.1,0.4,0.1,0.1,0,0.5,0.3,10,0,0.4,0,,,,,
Emanuel Vignato,Empoli,23,AM(CL),0(5),52,1,0,0,0,0.4,82,0.4,0,6.31,0.4,0,0.2,0,0.2,0,0,0,0.1,0.4,0.1,0.1,0,0.5,0.3,12,0.1,0.3,0,,,,,
Emanuel Vignato,Empoli,23,AM(CL),0(5),52,1,0,0,0,0.4,82,0.4,0,6.31,0.4,0,0.2,0,0.2,0,0,0,0.1,0.4,0.1,0.1,0,0.5,0.3,12,0.1,0.3,0,,,,,
Emanuel Vignato,Empoli,23,AM(CL),0(5),52,1,0,0,0,0.4,82,0.4,0,6.31,0.4,0,0.2,0,0.2,0,0,0,0.1,0.4,0.1,0.1,0,0.5,0.3,12,0.1,0.3,0,,,,,
Emanuel Vignato,Empoli,23,AM(CL),0(5),52,1,0,0,0,0.4,82,0.4,0,6.31,0.5,0.4,0.4,0,0,0.3,0,0,0.4,0.2,0.2,0,0,0,0.4,10,0,0.4,0,,,,,
Emanuel Vignato,Empoli,23,AM(CL),0(5),52,1,0,0,0,0.4,82,0.4,0,6.31,0.5,0.4,0.4,0,0,0.3,0,0,0.4,0.2,0.2,0,0,0,0.4,12,0.1,0.3,0,,,,,
Emanuel Vignato,Empoli,23,AM(CL),0(5),52,1,0,0,0,0.4,82,0.4,0,6.31,0.5,0.4,0.4,0,0,0.3,0,0,0.4,0.2,0.2,0,0,0,0.4,12,0.1,0.3,0,,,,,
Emanuel Vignato,Empoli,23,AM(CL),0(5),52,1,0,0,0,0.4,82,0.4,0,6.31,0.5,0.4,0.4,0,0,0.3,0,0,0.4,0.2,0.2,0,0,0,0.4,12,0.1,0.3,0,,,,,
Emanuel Vignato,Empoli,23,AM(CL),0(5),52,1,0,0,0,0.4,82,0.4,0,6.31,0.5,0.4,0.4,0,0,0.3,0,0,0.1,0.4,0.1,0.1,0,0.5,0.3,10,0,0.4,0,,,,,
Emanuel Vignato,Empoli,23,AM(CL),0(5),52,1,0,0,0,0.4,82,0.4,0,6.31,0.5,0.4,0.4,0,0,0.3,0,0,0.1,0.4,0.1,0.1,0,0.5,0.3,12,0.1,0.3,0,,,,,
Emanuel Vignato,Empoli,23,AM(CL),0(5),52,1,0,0,0,0.4,82,0.4,0,6.31,0.5,0.4,0.4,0,0,0.3,0,0,0.1,0.4,0.1,0.1,0,0.5,0.3,12,0.1,0.3,0,,,,,
Emanuel Vignato,Empoli,23,AM(CL),0(5),52,1,0,0,0,0.4,82,0.4,0,6.31,0.5,0.4,0.4,0,0,0.3,0,0,0.1,0.4,0.1,0.1,0,0.5,0.3,12,0.1,0.3,0,,,,,
Emanuel Vignato,Bologna,23,AM(CL),2(6),239,0,1,1,0,0.1,80.2,0.3,0,6.19,0.4,0,0.2,0,0.2,0,0,0,0.4,0.2,0.2,0,0,0,0.4,10,0,0.4,0,,,,,
Emanuel Vignato,Bologna,23,AM(CL),2(6),239,0,1,1,0,0.1,80.2,0.3,0,6.19,0.4,0,0.2,0,0.2,0,0,0,0.4,0.2,0.2,0,0,0,0.4,12,0.1,0.3,0,,,,,
Emanuel Vignato,Bologna,23,AM(CL),2(6),239,0,1,1,0,0.1,80.2,0.3,0,6.19,0.4,0,0.2,0,0.2,0,0,0,0.4,0.2,0.2,0,0,0,0.4,12,0.1,0.3,0,,,,,
Emanuel Vignato,Bologna,23,AM(CL),2(6),239,0,1,1,0,0.1,80.2,0.3,0,6.19,0.4,0,0.2,0,0.2,0,0,0,0.4,0.2,0.2,0,0,0,0.4,12,0.1,0.3,0,,,,,
Emanuel Vignato,Bologna,23,AM(CL),2(6),239,0,1,1,0,0.1,80.2,0.3,0,6.19,0.4,0,0.2,0,0.2,0,0,0,0.1,0.4,0.1,0.1,0,0.5,0.3,10,0,0.4,0,,,,,
Emanuel Vignato,Bologna,23,AM(CL),2(6),239,0,1,1,0,0.1,80.2,0.3,0,6.19,0.4,0,0.2,0,0.2,0,0,0,0.1,0.4,0.1,0.1,0,0.5,0.3,12,0.1,0.3,0,,,,,
Emanuel Vignato,Bologna,23,AM(CL),2(6),239,0,1,1,0,0.1,80.2,0.3,0,6.19,0.4,0,0.2,0,0.2,0,0,0,0.1,0.4,0.1,0.1,0,0.5,0.3,12,0.1,0.3,0,,,,,
Emanuel Vignato,Bologna,23,AM(CL),2(6),239,0,1,1,0,0.1,80.2,0.3,0,6.19,0.4,0,0.2,0,0.2,0,0,0,0.1,0.4,0.1,0.1,0,0.5,0.3,12,0.1,0.3,0,,,,,
Emanuel Vignato,Bologna,23,AM(CL),2(6),239,0,1,1,0,0.1,80.2,0.3,0,6.19,0.5,0.4,0.4,0,0,0.3,0,0,0.4,0.2,0.2,0,0,0,0.4,10,0,0.4,0,,,,,
Emanuel Vignato,Bologna,23,AM(CL),2(6),239,0,1,1,0,0.1,80.2,0.3,0,6.19,0.5,0.4,0.4,0,0,0.3,0,0,0.4,0.2,0.2,0,0,0,0.4,12,0.1,0.3,0,,,,,
Emanuel Vignato,Bologna,23,AM(CL),2(6),239,0,1,1,0,0.1,80.2,0.3,0,6.19,0.5,0.4,0.4,0,0,0.3,0,0,0.4,0.2,0.2,0,0,0,0.4,12,0.1,0.3,0,,,,,
Emanuel Vignato,Bologna,23,AM(CL),2(6),239,0,1,1,0,0.1,80.2,0.3,0,6.19,0.5,0.4,0.4,0,0,0.3,0,0,0.4,0.2,0.2,0,0,0,0.4,12,0.1,0.3,0,,,,,
Emanuel Vignato,Bologna,23,AM(CL),2(6),239,0,1,1,0,0.1,80.2,0.3,0,6.19,0.5,0.4,0.4,0,0,0.3,0,0,0.1,0.4,0.1,0.1,0,0.5,0.3,10,0,0.4,0,,,,,
Emanuel Vignato,Bologna,23,AM(CL),2(6),239,0,1,1,0,0.1,80.2,0.3,0,6.19,0.5,0.4,0.4,0,0,0.3,0,0,0.1,0.4,0.1,0.1,0,0.5,0.3,12,0.1,0.3,0,,,,,
Emanuel Vignato,Bologna,23,AM(CL),2(6),239,0,1,1,0,0.1,80.2,0.3,0,6.19,0.5,0.4,0.4,0,0,0.3,0,0,0.1,0.4,0.1,0.1,0,0.5,0.3,12,0.1,0.3,0,,,,,
Emanuel Vignato,Bologna,23,AM(CL),2(6),239,0,1,1,0,0.1,80.2,0.3,0,6.19,0.5,0.4,0.4,0,0,0.3,0,0,0.1,0.4,0.1,0.1,0,0.5,0.3,12,0.1,0.3,0,,,,,
Brian Bayeye,Torino,23,Midfielder,1(1),63,0,0,0,0,0,55.6,0,0,6.31,1.5,0.5,0.5,0,1,0,0.5,0,0,0.5,1,0.5,0,1,1.5,18,0.5,1.5,0,,,,,
Gianluca Pegolo,Sassuolo,43,GK,2,180,0,0,0,0,0,80.6,0,0,6.31,0,0,0,0,0.5,0.5,0,0,0,0,0,0.5,0,0,0,33.5,0,6.5,0,,,,,
Lorenzo Colombo,Lecce,22,FW,18(15),1518,5,2,4,0,1.4,64.4,1.2,0,6.30,0.5,0.1,1.1,0,0.2,0.2,0,0,1.4,0.5,0.3,0.5,0.2,1.2,2.4,9.6,0.1,0.2,0,,,,,
Kristian Thorstvedt,Sassuolo,25,M(C),13(18),1133,2,1,5,0,0.6,77.3,0.9,0,6.30,0.5,0.5,0.6,0,0.4,0.4,0.2,0,0.6,0.3,0.2,0.7,0,0.4,0.6,15.2,0,0.4,0,,,,,
Franco Carboni,Monza,21,Forward,0(3),63,0,0,0,0,0.3,73.5,0.3,0,6.30,0.3,0.3,0.7,0,0,0.7,0,0,0.3,0.3,1,0,0,0,0,11.3,0.3,0.3,0,,,,,
Raoul Bellanova,Inter,23,M(R),3(15),489,0,0,0,0,0.2,83.1,0.2,0,6.29,0.8,0.2,0.2,0.1,0.6,0.3,0.1,0,0.2,0.2,0.4,0.5,0.1,0.3,0.2,13.4,0.3,0.7,0,,,,,
Jaime Báez,Cremonese,29,AM(L),1(1),96,0,0,0,0,1,71.8,0.5,0,6.29,2,0,0.5,0,1,1.5,0,0,1,1,0.5,0.5,0.5,0,0.5,19.5,2,2,0,,,,,
Eldor Shomurodov,Spezia,28,"AM(C),FW",9(6),807,1,1,2,0,1.2,70.3,1.3,0,6.29,0.3,0.2,0.6,0,0.3,0.6,0.1,0,1.2,0.7,0.5,0.5,0.1,1.1,2.5,13.5,0.1,0.1,0.1,,,,,
Eldor Shomurodov,Spezia,28,"AM(C),FW",9(6),807,1,1,2,0,1.2,70.3,1.3,0,6.29,0.3,0.2,0.6,0,0.3,0.6,0.1,0,1,0,0.2,0.3,0.3,0.8,0.7,13.5,0.1,0.1,0.1,,,,,
Eldor Shomurodov,Spezia,28,"AM(C),FW",9(6),807,1,1,2,0,1.2,70.3,1.3,0,6.29,0.2,0.2,0.2,0,0,0.3,0,0,1.2,0.7,0.5,0.5,0.1,1.1,2.5,13.5,0.1,0.1,0.1,,,,,
Eldor Shomurodov,Spezia,28,"AM(C),FW",9(6),807,1,1,2,0,1.2,70.3,1.3,0,6.29,0.2,0.2,0.2,0,0,0.3,0,0,1,0,0.2,0.3,0.3,0.8,0.7,13.5,0.1,0.1,0.1,,,,,
Eldor Shomurodov,Roma,28,"AM(C),FW",1(5),115,0,0,0,0,1,78.1,0.3,0,6.09,0.3,0.2,0.6,0,0.3,0.6,0.1,0,1.2,0.7,0.5,0.5,0.1,1.1,2.5,13.5,0.1,0.1,0.1,,,,,
Eldor Shomurodov,Roma,28,"AM(C),FW",1(5),115,0,0,0,0,1,78.1,0.3,0,6.09,0.3,0.2,0.6,0,0.3,0.6,0.1,0,1,0,0.2,0.3,0.3,0.8,0.7,13.5,0.1,0.1,0.1,,,,,
Eldor Shomurodov,Roma,28,"AM(C),FW",1(5),115,0,0,0,0,1,78.1,0.3,0,6.09,0.2,0.2,0.2,0,0,0.3,0,0,1.2,0.7,0.5,0.5,0.1,1.1,2.5,13.5,0.1,0.1,0.1,,,,,
Eldor Shomurodov,Roma,28,"AM(C),FW",1(5),115,0,0,0,0,1,78.1,0.3,0,6.09,0.2,0.2,0.2,0,0,0.3,0,0,1,0,0.2,0.3,0.3,0.8,0.7,13.5,0.1,0.1,0.1,,,,,
Yayah Kallon,Verona,22,AM(C),8(14),856,1,1,1,0,0.9,68.7,0.4,0,6.28,0.6,0.4,0.6,0,0.1,0.2,0,0,0.9,0.6,0.4,1,0.2,0.7,1.3,9,0.4,0.1,0,,,,,
Giovanni Simeone,Napoli,28,"AM(R),FW",1(24),389,4,1,1,0,0.6,73.1,0.2,0,6.28,0.5,0,0.3,0,0.2,0.2,0,0,0.6,0.2,0.3,0.4,0,0.5,1.1,4.2,0,0.1,0,,,,,
Andreaw Gravillon,Torino,26,D(CR),4(3),312,0,0,2,0,0.1,82.2,0.9,0,6.28,0.4,1.3,1.3,0,2.3,0,0.3,0,0.1,0,0.1,0.1,0,0.1,0.4,22.4,0,1.3,0,,,,,
Tolgay Arslan,Udinese,33,M(C),12(24),1197,1,0,3,0,0.7,83.2,0.2,0,6.28,0.8,0.3,0.4,0,0.2,0.7,0,0,0.7,0.4,0.4,1,0,0.5,0.7,15.8,0.1,1.3,0,,,,,
Valerio Verre,Sampdoria,30,"AM(CL),FW",6(12),674,0,0,5,0,0.8,75.9,0.7,0,6.28,0.8,0.5,0.8,0.1,0.2,0.5,0.1,0,0.8,0.7,0.6,0.7,0.1,1.1,1.2,19.8,0.4,1.4,0.1,,,,,
Michel Adopo,Torino,23,Midfielder,3(6),260,0,0,1,0,0.2,86.5,1,0,6.28,0.8,0.1,0.7,0,0.4,0.2,0.2,0,0.2,0.1,0.3,0.2,0,0.3,0.4,15.7,0,0.2,0,,,,,
Lorenzo De Silvestri,Bologna,35,"D(R),M(R)",6(9),667,1,0,1,0,0.3,76.4,0.9,0,6.28,0.2,0.2,0.4,0.1,1,0.3,0.3,1,0.3,0.4,0.1,0.4,0.1,0.3,0.4,23.4,0.1,0.7,0,,,,,
