player_name,team_name,age,position,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MoM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Dribbles allowed,Blocks,OwnGoal,Key_pass_per_game,Dribble,Foul_given_game,Offside_given_per_game,Dispossessed_per_game,Unsuccessful touches,Average_per_pass,Crosses_per_game,Longpass_per_game,Through_ball_per_game,xG,xGDiff,xGPerNinety,totalShots,xGPerShot,position_1,position_2,position_3,position_4,position_5
Mounaïm El Idrissy,AC Ajaccio,25,FW,30(2),2509,6,0,10,0,1.6,69.0,3.7,2,6.56,1.0,0.4,2.5,0.0,0.6,0.8,0.0,0,0.4,0.3,2.5,0.7,1.1,2.8,18.6,0.0,0.3,0.0,6.69,-0.69,0.24,50.0,0.13,FW,,,,
Alexis Claude-Maurice,Lens,25,"CAM, LAM",5(15),597,5,3,0,0,0.7,86.2,0.2,1,6.56,0.7,0.1,0.4,0.0,0.1,0.5,0.0,0,0.4,0.6,0.8,0.0,0.7,0.9,11.6,0.1,0.2,0.0,1.98,3.02,0.3,14.0,0.14,CAM, LAM,,,
Andreaw Gravillon,Reims,26,"CB, RB",12(1),1040,0,0,3,0,0.6,76.0,1.1,0,6.56,1.2,1.6,1.4,0.3,2.5,0.4,0.7,0,0.2,0.5,1.1,0.0,0.3,0.8,29.8,0.2,1.8,0.2,0.68,-0.68,0.06,8.0,0.09,CB, RB,,,
Mathias Autret,Auxerre,33,"CM, LM, RM",16(7),1302,2,2,0,0,1.0,81.1,0.2,0,6.56,1.0,0.5,0.3,0.0,0.4,0.4,0.1,0,1.2,0.4,0.2,0.1,0.2,0.8,22.6,0.9,2.7,0.1,2.44,-0.44,0.17,24.0,0.1,CM, LM, RM,,
Yusuf Yazici,Lille,27,"CM, LM, RM, FW",3(1),202,1,1,0,0,1.3,81.6,0.0,0,6.55,0.0,0.0,1.0,0.0,0.3,0.0,0.0,0,2.0,0.3,0.3,0.0,0.5,0.5,21.8,0.5,1.0,0.0,0.5,0.5,0.22,5.0,0.1,CM, LM, RM, FW,
Bingourou Kamara,Montpellier,27,GK,4(1),407,0,0,1,0,0.0,62.2,0.2,1,6.55,0.0,0.0,0.2,0.0,0.6,0.0,0.0,0,0.0,0.0,0.2,0.0,0.0,0.0,22.2,0.0,4.2,0.0,,,,,,GK,,,,
Muhammed Cham,Clermont Foot,23,"CAM, FW",23(15),1976,7,4,2,0,1.4,83.1,0.2,1,6.55,0.8,0.2,0.4,0.0,0.1,0.6,0.0,0,0.8,0.8,1.1,0.0,1.5,1.0,25.0,0.5,1.0,0.1,6.61,0.39,0.3,53.0,0.12,CAM, FW,,,
Jordan Ferri,Montpellier,32,CM,32(2),2749,1,2,5,1,0.4,86.5,0.5,1,6.55,1.6,0.8,1.4,0.1,0.6,1.7,0.2,0,0.9,0.6,1.8,0.0,1.3,1.3,57.0,0.2,4.4,0.2,0.61,0.39,0.02,14.0,0.04,CM,,,,
Renaud Ripart,Troyes,31,"RB, CM, LM, RM, FW",15(11),1319,4,1,4,0,1.5,70.0,2.2,0,6.55,1.5,0.3,1.0,0.0,0.2,1.3,0.1,0,0.8,0.4,1.0,0.2,0.8,1.2,16.7,0.1,0.2,0.0,4.31,-0.31,0.29,39.0,0.11,RB, CM, LM, RM, FW
Moses Simon,Nantes,28,"CM, LM, RM, FW",28(6),2359,5,4,3,0,1.0,73.9,0.3,1,6.55,0.5,0.3,0.3,0.0,0.0,0.2,0.0,0,1.2,1.0,0.9,0.1,1.1,1.4,16.8,1.0,0.3,0.1,4.31,0.69,0.16,33.0,0.13,CM, LM, RM, FW,
Thomas Delaine,Strasbourg,32,"LB, LM, RM",13(4),1078,0,2,3,0,0.4,70.0,0.7,0,6.55,1.6,0.9,0.9,0.2,0.5,0.8,0.2,0,0.5,0.7,0.7,0.0,0.3,1.1,21.8,0.8,0.3,0.0,0.48,-0.48,0.04,6.0,0.08,LB, LM, RM,,
Leandro Paredes,Paris Saint-Germain,29,CDM,0(3),49,0,1,0,0,0.0,97.1,0.0,0,6.55,0.3,0.3,0.0,0.0,0.0,0.0,0.3,0,0.7,0.0,0.3,0.0,0.0,0.0,23.3,0.0,1.0,0.3,,,,,,CDM,,,,
Maxime Gonalons,Clermont Foot,35,"CB, CM",19(6),1457,1,0,3,0,0.2,88.6,0.6,1,6.55,2.1,0.8,1.0,0.0,0.3,1.1,0.0,0,0.4,0.6,0.9,0.0,0.4,0.8,33.1,0.0,2.3,0.0,0.43,0.57,0.03,6.0,0.07,CB, CM,,,
Faouzi Ghoulam,Angers,33,LB,6(1),482,0,0,0,0,0.1,80.2,1.3,0,6.55,0.4,0.6,0.6,0.1,1.7,0.3,0.3,0,1.4,0.4,0.7,0.3,0.3,0.1,34.6,1.9,2.0,0.0,0.03,-0.03,0.01,1.0,0.03,LB,,,,
Jean-Kévin Duverne,Brest,26,"CB, LB, RB",27(7),2514,0,0,2,0,0.1,73.9,1.0,0,6.54,2.1,0.8,1.1,0.1,1.7,0.9,0.1,0,0.3,0.8,0.6,0.1,0.6,1.1,32.9,0.3,2.5,0.0,0.28,-0.28,0.01,5.0,0.06,CB, LB, RB,,
Ross Barkley,Nice,30,"CM, LM, RM",9(18),923,4,2,1,0,1.4,83.6,0.1,0,6.54,0.6,0.3,0.5,0.0,0.2,0.2,0.1,0,1.1,0.4,0.6,0.0,0.9,0.4,16.5,0.5,0.8,0.0,4.06,-0.06,0.4,38.0,0.11,CM, LM, RM,,
Nicolas Cozza,Montpellier,25,"CB, LB",14(3),1275,2,1,3,0,0.4,73.4,1.2,0,6.54,2.2,1.2,0.5,0.2,2.0,0.7,0.3,0,0.4,0.3,1.1,0.2,0.2,1.1,28.9,0.2,1.4,0.1,1.32,0.68,0.09,7.0,0.19,CB, LB,,,
Stephy Mavididi,Montpellier,25,"LAM, RAM, FW",14(12),1285,4,2,1,1,1.4,75.3,0.4,0,6.54,0.9,0.2,0.8,0.0,0.4,0.5,0.0,0,0.5,1.2,0.7,0.1,1.2,1.5,11.5,0.1,0.3,0.0,3.76,0.24,0.26,37.0,0.1,LAM, RAM, FW,,
Jean-Louis Leca,Lens,38,GK,1,90,0,0,0,0,0.0,79.4,1.0,0,6.54,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,11.0,0.0,,,,,,GK,,,,
Amine Harit,Marseille,26,"CAM, LAM, RAM, FW",6(4),515,0,0,2,0,0.6,84.4,0.1,0,6.54,0.6,0.4,0.2,0.0,0.5,0.5,0.1,0,1.5,1.3,1.3,0.2,1.7,1.8,25.0,0.5,0.6,0.2,0.56,-0.56,0.1,6.0,0.09,CAM, LAM, RAM, FW,
Henrique,Lyon,30,"LB, LM",3(4),353,0,1,0,0,0.1,86.3,1.4,0,6.54,1.3,0.7,0.7,0.0,0.9,1.0,0.1,0,0.1,0.1,1.6,0.1,0.3,0.4,26.1,0.1,0.7,0.0,0.04,-0.04,0.01,1.0,0.04,LB, LM,,,
Rémy Riou,Lyon,36,GK,6(1),601,0,0,0,0,0.0,76.4,0.0,0,6.54,0.1,0.0,0.0,0.0,0.4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,0.0,3.0,0.0,,,,,,GK,,,,
Edan Diop,Monaco,19,CM,1(6),220,1,0,0,0,0.9,76.6,0.6,0,6.53,1.9,0.6,1.0,0.0,0.0,1.1,0.1,0,0.4,0.4,0.6,0.0,0.4,0.6,15.3,0.3,0.3,0.0,0.94,0.06,0.38,6.0,0.16,CM,,,,
David Pereira da Costa,Lens,23,"CAM, LAM",16(15),1410,1,3,2,0,0.8,86.0,0.1,0,6.53,0.4,0.4,0.5,0.0,0.1,0.4,0.0,0,0.9,0.9,0.5,0.0,0.9,1.0,22.6,0.2,0.5,0.1,2.72,-1.72,0.17,26.0,0.1,CAM, LAM,,,
Maxime Esteve,Montpellier,21,CB,18(5),1645,0,0,3,0,0.3,81.7,1.3,2,6.53,1.0,1.5,0.8,0.5,3.7,0.2,0.7,1,0.0,0.2,0.3,0.0,0.2,0.2,32.3,0.0,1.5,0.0,0.44,-0.44,0.02,6.0,0.07,CB,,,,
Timothy Weah,Lille,24,"LB, RB, LM, RM, FW",18(11),1748,0,2,2,0,1.0,85.1,0.4,0,6.53,0.8,0.8,0.6,0.2,0.5,0.4,0.1,0,0.6,0.7,0.6,0.1,0.3,0.8,29.8,0.4,0.9,0.0,2.69,-2.69,0.14,30.0,0.09,LB, RB, LM, RM, FW
Gabriel Gudmundsson,Lille,25,"LB, LM, RM",9(9),832,0,0,3,0,0.4,83.9,0.7,0,6.53,1.1,0.6,0.9,0.1,0.9,0.6,0.1,0,0.6,1.0,1.2,0.2,0.4,0.7,18.9,0.4,0.6,0.0,0.4,-0.4,0.04,7.0,0.06,LB, LM, RM,,
Mohamed Youssouf,AC Ajaccio,36,RB,27(3),2457,0,0,5,1,0.2,73.5,1.6,1,6.53,2.4,2.2,1.3,0.4,2.1,0.8,0.3,1,0.5,0.4,1.2,0.0,0.5,1.0,30.6,0.6,1.6,0.0,0.32,-0.32,0.01,5.0,0.06,RB,,,,
Igor Silva,Lorient,27,"RB, RM",5(2),457,0,0,2,1,0.6,85.3,0.6,1,6.53,2.6,0.7,1.0,0.3,2.1,1.3,0.0,0,0.3,0.9,0.7,0.0,0.1,1.1,31.1,0.1,1.0,0.3,0.19,-0.19,0.04,4.0,0.05,RB, RM,,,
Noah Fadiga,Brest,24,"RB, RM",16(5),1312,1,0,2,0,0.5,79.9,0.4,1,6.52,1.4,1.2,1.0,0.2,0.7,0.6,0.3,0,0.1,0.9,0.9,0.0,0.3,1.1,23.9,0.1,0.7,0.0,0.64,0.36,0.04,11.0,0.06,RB, RM,,,
Falaye Sacko,Montpellier,29,"CB, LB, RB, RM",29(6),2580,1,3,3,0,0.2,81.5,0.5,0,6.52,1.3,0.9,0.7,0.2,1.9,0.5,0.4,1,0.5,0.5,0.5,0.1,0.4,0.9,29.2,0.2,1.2,0.1,0.57,0.43,0.02,6.0,0.09,CB, LB, RB, RM,
Dimitri Liénard,Strasbourg,36,"LB, CM, LM",18(10),1546,0,0,4,0,0.5,78.5,0.7,0,6.52,1.6,0.6,0.6,0.0,0.8,0.8,0.1,0,1.1,0.4,0.5,0.1,0.4,1.0,27.1,1.3,2.2,0.0,0.6,-0.6,0.03,13.0,0.05,LB, CM, LM,,
Florent Mollet,Nantes,32,"CAM, LAM, RAM",11(8),1090,1,2,3,0,1.2,87.3,0.5,0,6.52,0.7,0.5,0.9,0.0,0.5,0.9,0.1,0,1.2,0.5,1.1,0.2,0.7,1.0,25.3,1.1,0.9,0.0,1.06,-0.06,0.09,22.0,0.05,CAM, LAM, RAM,,
Antoine Mendy,Nice,19,RB,7(4),520,0,1,0,0,0.7,83.6,0.6,0,6.52,2.0,0.2,0.8,0.1,0.8,0.5,0.1,0,0.5,0.3,0.3,0.2,0.5,1.0,24.4,0.3,0.3,0.0,0.29,-0.29,0.05,8.0,0.04,RB,,,,
Pedro Chirivella,Nantes,26,CDM,25(1),2042,0,1,1,0,0.6,86.6,0.3,0,6.52,1.3,0.8,0.8,0.0,0.2,1.0,0.0,0,0.9,0.3,0.7,0.0,0.2,0.2,51.5,0.0,4.7,0.0,0.74,-0.74,0.03,16.0,0.05,CDM,,,,
Akim Zedadka,Auxerre,28,"RB, RM",19(1),1603,0,0,5,0,0.5,78.9,1.2,0,6.51,1.8,1.2,1.2,0.4,2.0,0.7,0.2,0,0.7,0.5,1.4,0.0,0.9,1.4,26.6,0.6,1.0,0.1,0.31,-0.31,0.02,9.0,0.03,RB, RM,,,
Rayan Raveloson,Auxerre,27,"CB, RB, CDM",27(7),2427,2,1,0,0,0.9,83.4,0.9,1,6.51,1.1,1.1,0.6,0.3,1.9,0.3,0.4,1,0.4,0.2,1.0,0.0,0.5,1.2,28.8,0.2,2.1,0.0,2.26,-0.26,0.08,29.0,0.08,CB, RB, CDM,,
Pape Gueye,Marseille,25,CDM,4(10),486,1,1,1,0,0.6,84.8,0.8,0,6.51,1.3,0.6,0.7,0.0,0.1,0.6,0.1,0,0.3,0.1,0.9,0.1,0.4,0.5,22.1,0.1,1.1,0.0,0.87,0.13,0.16,8.0,0.11,CDM,,,,
Ronaël Pierre-Gabriel,Strasbourg,25,"CB, LB, RB, RM",7(7),653,0,1,3,0,0.2,80.8,0.6,0,6.5,1.8,0.6,0.9,0.1,1.5,0.1,0.2,0,0.3,0.8,0.6,0.1,0.4,0.7,20.4,0.3,0.4,0.0,0.34,-0.34,0.05,3.0,0.11,CB, LB, RB, RM,
Kamory Doumbia,Reims,21,CAM,13(13),1158,2,2,0,0,1.0,81.9,0.3,0,6.5,1.2,0.5,0.6,0.0,0.1,1.0,0.0,0,0.7,0.7,0.3,0.0,0.8,1.3,20.0,0.0,0.7,0.1,3.01,-1.01,0.23,26.0,0.12,CAM,,,,
Haris Belkebla,Brest,30,CDM,30(8),2658,2,0,3,0,0.3,85.5,0.5,0,6.5,2.1,1.4,0.9,0.1,0.4,1.1,0.2,0,0.3,0.3,1.3,0.0,0.7,1.0,31.7,0.1,1.4,0.0,1.19,0.81,0.04,10.0,0.12,CDM,,,,
Evann Guessand,Nantes,22,"CAM, RAM, FW",15(15),1257,3,2,2,0,0.7,71.0,0.9,1,6.5,0.8,0.3,1.0,0.0,0.2,0.2,0.0,0,0.4,1.2,0.7,0.2,1.0,1.6,9.1,0.1,0.2,0.0,3.56,-0.56,0.26,22.0,0.16,CAM, RAM, FW,,
Brecht Dejaegere,Toulouse,32,"CAM, LAM",25(5),1827,4,1,5,0,0.8,81.0,0.3,0,6.5,1.3,0.5,1.3,0.0,0.3,1.2,0.2,0,0.6,0.6,1.2,0.0,0.6,1.2,21.1,0.0,0.8,0.2,3.0,1.0,0.15,23.0,0.13,CAM, LAM,,,
Jean Onana,Lens,24,CDM,9(12),807,0,0,3,0,0.4,87.0,0.4,0,6.5,1.3,0.9,0.3,0.0,1.0,0.6,0.2,0,0.3,0.3,0.5,0.1,0.4,0.4,22.4,0.0,0.9,0.0,0.63,-0.63,0.07,8.0,0.08,CDM,,,,
Kenji-Van Boto,Auxerre,28,CB,2,180,0,0,0,0,1.5,71.7,0.5,0,6.49,1.5,0.5,1.0,0.0,1.0,1.0,0.0,0,0.0,0.0,2.0,0.0,0.0,1.0,26.5,0.0,0.5,0.0,0.05,-0.05,0.02,3.0,0.02,CB,,,,
Yohann Magnin,Clermont Foot,26,CM,25(13),2393,0,0,6,0,0.4,84.9,0.7,0,6.49,2.3,0.7,1.3,0.1,1.0,1.4,0.3,0,0.6,0.2,1.3,0.1,0.3,0.5,34.4,0.1,1.7,0.0,0.99,-0.99,0.04,17.0,0.06,CM,,,,
Johann Lepenant,Lyon,21,CDM,21(10),1935,1,2,4,0,0.6,89.9,0.5,0,6.49,1.9,0.9,1.1,0.0,0.5,1.7,0.2,0,0.3,0.7,0.8,0.0,0.9,1.3,41.5,0.0,1.8,0.0,1.04,-0.04,0.05,19.0,0.05,CDM,,,,
Mickaël Barreto,AC Ajaccio,33,CM,15(5),1328,1,1,1,0,1.0,74.6,0.5,0,6.49,1.6,0.9,1.0,0.0,0.5,1.9,0.0,0,0.9,1.2,0.4,0.0,1.0,1.7,30.1,1.1,2.6,0.0,0.82,0.18,0.06,19.0,0.04,CM,,,,
Vincent Marchetti,AC Ajaccio,26,CM,29(2),2463,0,2,7,0,1.2,80.0,0.2,0,6.49,1.8,0.6,0.9,0.0,1.0,1.4,0.1,0,0.5,1.5,1.2,0.0,1.3,1.6,33.5,0.0,2.3,0.2,2.0,-2.0,0.07,37.0,0.05,CM,,,,
Arkadiusz Milik,Marseille,30,"CAM, FW",2,131,0,0,1,0,0.5,75.7,1.0,0,6.49,0.5,0.0,2.0,0.0,1.0,0.5,0.0,0,0.5,0.0,0.5,0.5,0.5,0.5,18.5,0.0,0.0,0.0,0.12,-0.12,0.08,1.0,0.12,CAM, FW,,,
Bamba Dieng,Lorient,24,"LAM, FW",9(6),749,3,0,1,0,1.5,77.6,0.6,0,6.48,1.3,0.1,1.4,0.0,0.3,0.5,0.0,0,0.3,0.6,2.1,0.3,1.0,1.4,8.9,0.0,0.2,0.1,4.19,-1.19,0.5,22.0,0.19,LAM, FW,,,
Lesley Ugochukwu,Rennes,20,CDM,14(12),1330,0,1,3,1,0.2,87.6,0.6,0,6.48,1.4,0.8,1.1,0.0,0.6,0.3,0.4,0,0.1,0.5,0.5,0.0,0.4,0.2,24.8,0.0,1.2,0.0,0.86,-0.86,0.06,6.0,0.14,CDM,,,,
Théo Le Bris,Lorient,21,LM,15(12),1451,2,2,0,0,0.4,81.8,0.4,0,6.48,1.1,0.7,0.2,0.0,1.0,0.7,0.1,0,0.5,0.6,0.1,0.0,0.4,0.8,20.3,0.1,0.2,0.0,1.25,0.75,0.08,10.0,0.12,LM,,,,
Sanjin Prcic,Strasbourg,30,CM,17(12),1633,1,1,3,1,1.0,86.1,0.6,0,6.48,0.9,0.9,0.6,0.0,0.7,0.4,0.2,0,0.4,0.5,0.7,0.0,0.2,0.3,35.4,0.2,3.3,0.1,0.82,0.18,0.05,28.0,0.03,CM,,,,
Gerson,Marseille,26,"CM, LM, RM",6(4),420,2,0,1,0,0.9,82.4,0.8,0,6.48,0.6,0.2,1.6,0.0,0.4,0.2,0.0,0,0.4,0.2,1.6,0.1,1.5,1.4,17.6,0.0,0.3,0.0,1.08,0.92,0.23,9.0,0.12,CM, LM, RM,,
Massadio Haïdara,Lens,31,"CB, LB, LM",17(19),1657,0,1,5,0,0.4,87.1,1.1,0,6.47,0.7,1.0,0.5,0.0,0.9,0.3,0.3,0,0.2,0.2,0.7,0.1,0.1,0.7,24.6,0.1,1.0,0.0,1.93,-1.93,0.1,13.0,0.15,CB, LB, LM,,
Xeka,Rennes,29,CM,6(2),551,0,0,1,0,0.6,90.0,1.0,0,6.47,1.3,0.8,1.6,0.0,1.0,1.1,0.3,0,0.0,0.1,1.4,0.0,0.4,1.6,38.8,0.0,3.3,0.0,0.15,-0.15,0.02,5.0,0.03,CM,,,,
Aiman Maurer,Clermont Foot,19,CAM,6(4),504,0,1,0,0,1.1,78.1,0.3,0,6.47,0.2,0.3,0.5,0.0,0.3,0.9,0.0,0,0.6,1.7,1.5,0.2,0.5,2.1,10.5,0.5,0.1,0.1,1.17,-1.17,0.21,11.0,0.11,CAM,,,,
Youssouf Koné,AC Ajaccio,28,"CB, LB, LM",12(1),922,0,0,4,0,0.1,78.9,0.3,0,6.47,2.2,0.9,1.2,0.3,2.2,0.5,0.2,0,0.1,0.6,1.3,0.0,0.3,1.1,25.9,0.2,2.5,0.0,0.01,-0.01,0.0,1.0,0.01,CB, LB, LM,,
Gaetan Perrin,Auxerre,27,"CAM, LAM",15(22),1388,3,1,1,0,0.7,75.7,0.4,1,6.47,0.5,0.3,0.5,0.0,0.2,0.6,0.0,0,0.7,1.6,0.6,0.1,1.1,1.3,10.8,0.3,0.7,0.0,2.8,0.2,0.18,27.0,0.1,CAM, LAM,,,
Kamaldeen Sulemana,Rennes,22,"LAM, FW",2(12),317,1,0,1,0,0.9,85.7,0.3,0,6.47,0.4,0.3,0.4,0.0,0.1,0.3,0.0,0,0.4,1.1,0.4,0.1,0.9,0.9,10.0,0.3,0.4,0.0,1.62,-0.62,0.46,13.0,0.12,LAM, FW,,,
Reda Belahyane,Nice,19,CM,1(3),179,0,0,0,0,0.3,90.3,0.0,0,6.47,2.0,0.5,1.3,0.0,0.0,0.5,0.3,0,0.3,1.3,0.3,0.0,1.3,0.8,28.3,0.0,0.8,0.0,0.09,-0.09,0.04,1.0,0.09,CM,,,,
Damien Da Silva,Lyon,35,CB,3(4),336,0,0,2,0,0.3,87.0,1.7,0,6.46,1.1,0.7,1.1,0.1,1.6,0.0,0.4,0,0.0,0.1,0.3,0.0,0.1,0.3,34.0,0.0,2.7,0.0,0.15,-0.15,0.04,2.0,0.07,CB,,,,
Abdu Conté,Troyes,26,"CB, LB, LM",15(4),1317,1,2,1,0,0.2,79.8,0.8,0,6.46,1.3,0.3,0.6,0.5,1.1,0.5,0.3,0,0.7,0.1,0.6,0.2,0.3,0.5,30.9,0.5,1.4,0.1,0.74,0.26,0.05,4.0,0.18,CB, LB, LM,,
Ibrahima Koné,Lorient,24,FW,15(22),1569,7,1,3,0,0.8,66.9,1.5,0,6.46,0.6,0.1,0.8,0.0,0.5,0.2,0.0,0,0.4,0.4,0.6,0.4,0.7,1.8,9.6,0.0,0.1,0.0,5.64,1.36,0.32,31.0,0.18,FW,,,,
Carlos Soler,Paris Saint-Germain,27,"CM, LM, RM",14(12),1188,3,2,0,0,0.4,87.4,0.0,1,6.46,0.8,0.2,0.7,0.0,0.2,0.3,0.2,0,0.5,0.2,0.5,0.0,0.5,0.8,23.5,0.2,0.5,0.1,1.39,1.61,0.11,10.0,0.14,CM, LM, RM,,
Yuito Suzuki,Strasbourg,22,CM,0(3),34,1,0,0,0,0.7,84.6,0.3,0,6.46,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0,0.0,0.7,0.7,0.0,0.0,1.0,4.3,0.0,0.3,0.0,0.19,0.81,0.51,2.0,0.1,CM,,,,
Hugo Magnetti,Brest,25,CDM,19(13),1688,1,2,2,0,0.5,84.8,0.2,0,6.46,1.3,0.8,0.5,0.0,0.4,1.3,0.0,0,0.4,0.7,0.8,0.0,0.5,0.7,22.8,0.2,1.6,0.0,0.77,0.23,0.04,17.0,0.05,CDM,,,,
Mehdi Zeffane,Clermont Foot,31,"LB, RB, RM",7(11),656,1,1,1,0,0.4,78.6,0.2,0,6.46,0.7,1.2,0.2,0.0,0.6,0.9,0.3,0,0.5,0.2,0.2,0.1,0.1,0.7,13.2,0.3,0.6,0.0,1.25,-0.25,0.17,8.0,0.16,LB, RB, RM,,
Stéphane Diarra,Lorient,25,"CAM, RAM",14(14),1070,2,0,1,0,0.7,75.2,0.2,1,6.46,0.9,0.8,0.3,0.0,0.3,0.6,0.0,0,0.4,0.9,0.8,0.1,0.5,1.1,10.8,0.1,0.1,0.0,2.24,-0.24,0.19,20.0,0.11,CAM, RAM,,,
Mathias Pereira Lage,Brest,27,"CM, LM, RM",16(8),1272,2,1,2,0,0.9,71.3,0.9,0,6.45,0.8,0.6,1.0,0.0,0.5,0.8,0.0,0,0.6,0.4,1.1,0.0,0.8,1.0,14.5,0.3,0.7,0.0,1.62,0.38,0.11,21.0,0.08,CM, LM, RM,,
Jim Allevinah,Clermont Foot,29,"CM, LM, RM",25(11),2248,1,1,2,0,0.8,82.4,0.3,0,6.45,1.1,0.7,0.6,0.1,0.5,1.2,0.1,0,0.5,0.9,1.5,0.0,1.1,1.3,20.3,0.3,0.3,0.0,2.64,-1.64,0.11,30.0,0.09,CM, LM, RM,,
Wesley Saïd,Lens,29,"CAM, LAM, RAM, FW",6(15),638,5,0,2,0,1.3,81.7,0.2,0,6.45,0.2,0.0,1.0,0.0,0.1,0.2,0.0,0,0.3,0.8,0.0,0.0,0.3,0.9,8.9,0.0,0.4,0.0,4.08,0.92,0.58,27.0,0.15,CAM, LAM, RAM, FW,
Léo Leroy,Montpellier,24,CDM,14(13),1189,0,0,7,0,0.7,76.2,0.9,0,6.45,2.0,0.5,1.4,0.0,0.3,1.0,0.1,0,0.4,0.4,0.7,0.0,0.5,1.0,18.7,0.1,1.0,0.0,1.23,-1.23,0.09,18.0,0.07,CDM,,,,
Achraf Dari,Brest,24,CB,15(3),1317,1,0,1,0,0.2,79.6,2.1,0,6.45,1.2,1.1,0.7,0.6,3.6,0.3,0.6,0,0.1,0.1,0.7,0.1,0.2,0.2,38.2,0.0,3.8,0.0,0.43,0.57,0.03,4.0,0.11,CB,,,,
Kays Ruiz-Atil,Auxerre,21,CM,1,63,0,0,1,0,0.0,89.7,0.0,0,6.45,1.0,3.0,2.0,0.0,0.0,1.0,1.0,0,0.0,1.0,3.0,0.0,1.0,2.0,29.0,0.0,0.0,0.0,,,,,,CM,,,,
Yasser Larouci,Troyes,23,"LB, LM",21(9),1800,1,1,1,0,0.3,77.0,0.7,0,6.45,0.8,0.9,0.5,0.1,1.3,0.3,0.0,1,0.6,1.3,1.0,0.1,1.2,1.4,20.8,0.3,0.4,0.1,0.46,0.54,0.02,10.0,0.05,LB, LM,,,
Warren Kamanzi,Toulouse,23,"RB, RM",7(4),662,0,0,1,0,0.2,88.1,0.3,0,6.45,1.5,0.7,0.6,0.1,0.8,0.5,0.2,0,0.5,0.9,0.6,0.0,0.5,0.5,26.6,0.0,0.5,0.0,0.14,-0.14,0.02,2.0,0.07,RB, RM,,,
Myziane Maolida,Reims,25,"LAM, RAM, FW",2(7),227,1,0,0,0,0.7,74.5,0.1,0,6.44,0.9,0.2,0.6,0.0,0.0,0.8,0.0,0,0.2,0.9,0.1,0.1,0.4,1.0,10.9,0.0,0.4,0.0,0.33,0.67,0.13,6.0,0.05,LAM, RAM, FW,,
Leny Yoro,Lille,18,CB,8(5),768,0,0,0,0,0.2,91.0,0.9,0,6.44,0.8,1.4,0.4,0.3,2.0,0.4,0.1,0,0.1,0.2,0.4,0.0,0.1,0.4,43.5,0.0,2.5,0.0,0.07,-0.07,0.01,2.0,0.04,CB,,,,
Fernand Mayembo,AC Ajaccio,28,CB,8(3),707,0,0,1,0,0.4,85.9,1.4,0,6.44,0.7,1.0,0.8,0.6,3.2,0.5,0.0,0,0.2,0.4,1.4,0.0,0.1,0.4,29.1,0.0,1.5,0.0,0.71,-0.71,0.09,4.0,0.18,CB,,,,
Colin Dagba,Strasbourg,25,"RB, RM",12(9),960,0,0,3,0,0.2,85.0,0.1,0,6.44,1.5,0.8,0.7,0.2,0.8,0.3,0.1,0,0.6,0.5,0.3,0.0,0.5,0.4,17.4,0.4,0.4,0.0,0.29,-0.29,0.03,5.0,0.06,RB, RM,,,
Bradley Locko,Brest,21,"LB, LM",2(5),270,0,0,0,0,0.0,83.0,0.4,0,6.44,2.1,1.3,0.7,0.2,1.1,0.8,0.3,0,0.5,1.0,0.6,0.1,1.0,1.8,23.5,0.2,0.9,0.1,0.19,-0.19,0.02,5.0,0.04,LB, LM,,,
Takumi Minamino,Monaco,29,"CAM, LAM, RAM, FW",10(8),726,1,3,2,0,1.2,70.9,0.4,0,6.44,0.8,0.3,1.1,0.0,0.2,1.6,0.0,0,0.6,0.4,0.6,0.2,0.6,1.6,12.4,0.4,0.3,0.0,2.14,-1.14,0.27,22.0,0.1,CAM, LAM, RAM, FW,
Eduard Sobol,Strasbourg,29,"LB, LM",9(6),869,0,1,2,0,0.3,76.6,0.6,0,6.44,1.3,0.5,0.7,0.1,1.1,0.3,0.1,0,0.5,0.7,1.1,0.1,0.5,0.8,20.5,0.2,0.8,0.0,0.09,-0.09,0.01,5.0,0.02,LB, LM,,,
Rudy Kohon,Troyes,19,CB,0(1),63,0,0,0,0,0.0,85.2,0.0,0,6.44,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,,,,,,CB,,,,
Bevic Moussiti-Oko,AC Ajaccio,29,FW,7(10),696,1,0,1,0,1.2,57.3,3.1,1,6.44,0.2,0.1,1.1,0.0,0.5,0.1,0.2,0,0.3,0.8,1.3,0.1,0.6,1.5,9.2,0.0,0.1,0.0,1.91,-0.91,0.25,20.0,0.1,FW,,,,
Jean-Victor Makengo,Lorient,25,"CM, LM",12(3),1067,0,0,0,1,0.3,88.6,0.3,0,6.44,1.1,0.7,1.2,0.0,0.8,0.9,0.3,0,0.5,1.4,1.8,0.0,1.5,1.1,35.6,0.0,0.6,0.1,0.14,-0.14,0.01,5.0,0.03,CM, LM,,,
