,Unnamed: 0,player_name,team_name,age,position,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MoM,Rating,Tackles,Inter,Fouls,Offsides,Clear,Was_dribble,Blocks,OwnGoal,key_pass_per_game,dribble_won_per_game,foul_given_game,offside_given_per_game,dispossessed_per_game,turnover_per_game,average_per_pass,corsses_per_game,longpass_per_game,through_ball_per_game,xG,xGDiff,xGPerNinety,totalShots,xGPerShot
152,152,Maxime Le Marchand,,34, D(CL),23(3),2018,0,0,4,1,0.3,79.9,2.3,0,6.65,1.5,1.4,1.2,0.4,2.7,0.5,0.5,0,0.1,0.6,0.3,0,0.2,0.4,45.3,0.2,3.1,0,0.52,-0.52,0.02,8,0.07
153,153,Grejohn Kyei,,28, FW,26(11),2244,10,3,3,0,1.6,72.4,1.3,5,6.65,0.4,0.2,1.6,0,0.6,0.2,0.1,0,0.4,1.1,1.1,0.4,1.3,2.6,13.9,0.1,0.5,0,12.42,-2.42,0.5,60,0.21
154,154,Thijs Dallinga,,23, FW,28(8),2363,12,1,4,0,1.7,65.0,1.6,1,6.65,0.2,0.1,1,0,0.6,0.3,0.1,0,0.6,0.3,0.5,0.6,0.5,1.1,13.9,0,0.3,0,11.48,0.52,0.44,61,0.19
155,155,Ruslan Malinovskyi,,30," M(CLR),FW",13(7),1232,1,1,4,0,1.8,79.8,0.8,0,6.65,1.1,0.2,1.5,0,0.5,0.8,0.1,0,1,1.4,0.9,0.1,1,1.5,24.7,0.6,1.1,0.1,2.35,-1.35,0.17,35,0.07
156,156,Ismaël Doukouré,,20," D(C),DMC",25(3),2301,1,1,5,0,0.3,83.2,1.1,0,6.65,1.7,1,1.1,0.7,1.9,0.5,0.3,0,0.1,1,1,0,0.7,0.8,37.3,0.1,2.5,0.1,0.21,0.79,0.01,9,0.02
157,157,Mostafa Mohamed,,26, FW,18(18),1936,8,2,1,0,1.6,62.6,2.1,1,6.64,0.5,0.3,1.2,0,0.9,0.3,0,0,0.4,0.6,0.8,0.4,0.6,1.5,9.4,0,0.2,0,7.48,0.52,0.35,58,0.13
158,158,Julien Laporte,,30, D(C),19(1),1656,0,0,1,0,0.3,85.4,1.6,0,6.64,1.1,0.9,0.5,0.3,5.3,0.3,1.4,1,0.1,0.1,0.8,0.1,0.1,0.3,39.8,0,3,0,0.31,-0.31,0.02,6,0.05
159,159,Eliesse Ben Seghir,,19, FW,13(6),1060,4,1,1,0,1.1,79.6,0.5,1,6.64,0.9,0.2,0.9,0,0,0.4,0.1,0,0.7,0.7,1.8,0.2,1.2,2.1,22.5,0,0.5,0.1,1.94,2.06,0.16,21,0.09
160,160,Vincent Le Goff,,34," D(CL),M(L)",37,3330,0,0,1,0,0.5,83.9,0.8,0,6.63,2,1.1,0.5,0.1,2.4,0.5,0.2,0,0.4,0.3,0.5,0.1,0.3,0.5,47,0.4,1.2,0,1.21,-1.21,0.03,17,0.07
161,161,Mahdi Camara,,25," D(CR),M(C)",20(11),1825,2,0,4,1,0.8,84.2,0.6,0,6.63,2,1.3,0.7,0,0.5,0.6,0.1,0,0.3,0.8,1,0,0.5,0.9,21.8,0,0.5,0,2.98,-0.98,0.15,24,0.12
162,162,Mattéo Guendouzi,,25, M(C),25(8),2113,2,4,3,0,0.8,87.9,0.7,0,6.63,1.2,0.6,0.8,0,0.5,0.7,0.2,1,0.6,0.4,1.1,0,0.4,0.8,37.3,0.1,2.2,0.1,3.33,-1.33,0.14,25,0.13
163,163,Hamza Sakhi,,27, AM(C),18(9),1660,1,2,1,0,1.1,86.4,0.2,2,6.63,1.6,0.9,0.5,0,0.3,0.7,0,0,1.4,0.6,0.8,0.2,0.5,0.7,31.5,0.8,3.7,0.1,1.14,-0.14,0.06,30,0.04
164,164,Lucas Chevalier,,22, GK,32,2880,0,0,1,0,0.0,74.2,0.1,0,6.63,0.1,0.1,0,0,0.4,0,0,0,0.1,0,0.2,0,0,0,27.7,0,3.5,0,,,,,
165,165,Flavien Tait,,31, M(CLR),19(11),1685,2,2,2,0,0.8,86.5,0.2,1,6.62,1,0.7,0.8,0,0.3,0.8,0.1,0,0.8,0.7,1,0,1,0.8,35.8,0,2.4,0.1,2.78,-0.78,0.15,25,0.11
166,166,Arnaud Kalimuendo,,22, FW,24(6),1862,7,3,0,0,1.4,84.4,0.4,1,6.62,0.5,0.1,0.5,0,0.3,0.5,0.1,0,0.4,0.8,0.8,0.2,1.2,1.9,14.1,0,0.1,0,6.33,0.67,0.31,43,0.15
167,167,Xavier Chavalerin,,33," DMC,M(L)",25(9),2422,4,2,3,0,0.8,83.7,0.5,0,6.62,2.4,1.2,0.9,0,0.6,1.3,0.2,0,0.6,0.3,0.4,0.1,0.4,0.7,30,0.3,1.3,0.1,1.32,2.68,0.05,27,0.05
168,168,Matz Sels,,32, GK,38,3420,0,0,2,0,0.0,60.1,0.2,2,6.61,0.1,0.1,0,0,0.9,0,0,0,0,0,0.1,0,0,0,22.1,0,5.1,0,,,,,
169,169,Wahbi Khazri,,33," M(CLR),FW",20(7),1644,4,1,5,1,1.4,74.8,0.7,0,6.61,1,0.3,0.7,0,0.7,0.7,0,0,0.7,1,1.3,0.5,1.1,1.8,15.9,0.4,1,0,4.33,-0.33,0.24,38,0.11
170,170,Isaak Touré,,21, D(C),18(1),1591,1,0,3,1,0.4,87.5,1.3,1,6.61,1.5,1.4,1.1,0.4,2.7,0.2,0.6,0,0.4,0.4,0.7,0,0.1,0.4,40.9,0,2.1,0,1.6,-0.6,0.09,8,0.2
171,171,Jens Cajuste,,24, DMC,14(17),1529,3,1,7,1,0.9,82.8,0.4,0,6.61,1.5,0.6,1.1,0.1,0.7,0.7,0.2,0,0.5,1.3,0.9,0,0.7,0.9,23.5,0,1.5,0,1.72,1.28,0.1,27,0.06
172,172,Thiago Mendes,,32," D(CR),M(CR)",22(9),2065,1,1,3,0,0.5,87.0,1.1,0,6.61,1.5,1.5,0.8,0.1,1.6,0.3,0.3,0,0.3,0.2,0.8,0,0.5,0.8,53.3,0,3.2,0.1,0.67,0.33,0.03,14,0.05
173,173,Saël Kumbedi,,19," D(R),M(R)",14(6),1317,0,2,8,0,0.5,83.6,0.4,0,6.61,2.4,0.5,1.9,0.3,0.7,0.9,0.4,0,0.5,0.8,1.1,0.2,0.7,0.8,30.9,0.3,0.9,0,0.38,-0.38,0.03,9,0.04
174,174,Mateusz Wieteska,,27, D(C),35,3120,0,1,7,1,0.5,82.8,2.2,1,6.61,1.2,1.6,0.8,0.5,2.6,0.4,0.8,0,0.1,0.3,0.9,0,0.2,0.3,45.8,0,2.2,0,2.18,-2.18,0.06,16,0.14
175,175,Thomas Foket,,29," D(CLR),M(R)",23(1),1983,0,1,0,0,0.1,82.9,0.5,0,6.61,1.5,1.4,1.1,0.3,0.9,1.2,0.3,0,1,0.4,0.9,0.1,0.8,1.2,41.5,0.5,1.8,0,0.32,-0.32,0.01,2,0.16
176,176,Juan Bernat,,31," D(L),M(CL)",18(10),1648,1,4,1,0,0.3,93.3,0.2,0,6.61,1.1,0.3,0.3,0.1,0.7,0.6,0.1,0,0.8,0.8,0.3,0,0.3,0.3,33.7,0.1,0.4,0,1.03,-0.03,0.06,7,0.15
177,177,Gauthier Gallon,,31, GK,30,2668,0,0,3,1,0.0,61.1,0.5,1,6.6,0.1,0.1,0.1,0,1.2,0.1,0,0,0,0,0.2,0,0,0,26.8,0,4.6,0,,,,,
178,178,Thibault De Smet,,25," D(L),M(L)",20(2),1762,0,1,2,0,0.0,79.0,1.4,0,6.6,1.1,0.9,1.1,0.1,1.6,1.2,0.2,0,0.5,0.2,0.4,0.1,0.4,0.9,40,0.5,1.5,0,,,,,
179,179,Kevin Gameiro,,36," AM(C),FW",23(11),2103,10,0,0,1,1.4,80.4,0.4,1,6.6,0.6,0.3,0.4,0,0,0.6,0,0,0.7,0.6,0.4,0.1,0.8,1.4,21.3,0.2,0.2,0.1,9.31,0.69,0.4,46,0.2
180,180,Yvon Mvogo,,29, GK,21,1813,0,0,0,0,0.0,71.5,0.2,0,6.59,0,0.1,0,0,0.4,0,0,0,0,0,0.1,0,0,0,25.4,0,5.2,0,,,,,
181,181,Jackson Porozo,,23, D(C),17(5),1616,2,0,3,0,1.0,81.6,2.1,1,6.59,1.5,1.5,1.3,0.2,3.3,0.8,0.8,0,0.1,0.3,0.8,0,0.3,0.5,28.2,0,1.1,0,2.41,-0.41,0.13,22,0.11
182,182,Habib Diarra,,20, AM(CLR),18(11),1628,3,2,4,0,0.8,80.6,0.4,1,6.59,0.8,0.4,0.8,0,0.4,0.5,0,0,0.8,0.9,0.8,0,0.7,1.3,20.4,0.4,0.6,0.1,1.4,1.6,0.08,23,0.06
183,183,Birama Touré,,31, DMC,38,3405,2,0,3,0,0.7,81.1,1.5,0,6.59,2.1,1.8,1.3,0,1.2,1.6,0.2,0,0.1,0.3,0.6,0,0.4,1,39.9,0.1,3.5,0,1.69,0.31,0.04,26,0.07
184,184,Lucas Perrin,,25, D(C),18(8),1763,0,1,4,0,0.3,82.2,1.4,0,6.59,1.7,1.4,0.9,0.4,1.7,0.9,0.2,0,0.3,0.2,0.7,0,0.2,0.2,30.5,0.1,2.2,0,0.81,-0.81,0.04,7,0.12
185,185,Hugo Ekitike,,21, FW,12(13),1155,3,4,0,0,1.4,82.6,0.3,0,6.59,0.5,0.4,0.6,0,0.1,0.3,0,0,0.4,0.6,0.5,0.3,0.7,1.1,13.1,0,0.2,0,3.63,-0.63,0.28,34,0.11
186,186,José Fonte,,40, D(C),30(1),2593,1,0,7,0,0.5,90.3,2.0,1,6.58,0.7,0.8,0.8,0.6,3.5,0.4,0.5,1,0.1,0.1,0.3,0,0.1,0.3,63.5,0,3.9,0,1.66,-0.66,0.06,14,0.12
187,187,Yan Valery,,25," D(CR),M(R)",30,2504,0,0,3,0,0.4,78.2,1.2,0,6.57,1.8,1.1,1.5,0.3,2.6,0.6,0.5,0,0.4,1.1,0.7,0,1,1.2,33.5,0.6,1.7,0,0.83,-0.83,0.03,13,0.06
188,188,Elbasan Rashani,,30, AM(CLR),26(6),2173,3,3,3,0,1.1,80.3,0.5,1,6.57,1.2,0.7,1.1,0,0.5,0.8,0.1,0,0.6,0.7,0.9,0.1,0.8,1.5,20.3,0.2,0.3,0,4.88,-1.88,0.2,35,0.14
189,189,Issa Kaboré,,22," D(R),M(R)",9(13),1022,1,0,1,0,0.4,81.6,0.1,0,6.57,1.5,0.5,1.1,0.1,0.9,0.5,0,0,0.6,1,0.9,0.1,0.6,1.5,19.2,0.5,0.5,0,0.61,0.39,0.05,8,0.08
190,190,Ignatius Ganago,,25," AM(LR),FW",16(12),1520,5,3,0,0,1.2,64.8,2.2,0,6.56,0.3,0.1,0.5,0,0.4,0.1,0,0,0.4,0.4,1.1,0.3,0.7,1.4,11.6,0,0.3,0,4.7,0.3,0.28,33,0.14
191,191,Mounaïm El Idrissy,,25, FW,30(2),2509,6,0,10,0,1.6,69.0,3.7,2,6.56,1,0.4,2.5,0,0.6,0.8,0,0,0.4,0.3,2.5,0.7,1.1,2.8,18.6,0,0.3,0,6.69,-0.69,0.24,50,0.13
192,192,Alexis Claude-Maurice,,25, AM(CL),5(15),597,5,3,0,0,0.7,86.2,0.2,1,6.56,0.7,0.1,0.4,0,0.1,0.5,0,0,0.4,0.6,0.8,0,0.7,0.9,11.6,0.1,0.2,0,1.98,3.02,0.3,14,0.14
